id	clr	W
;;;	0.5731660837642959	0
Bacteria;;;	0.21818745378660193	1
Bacteria;CCD;Chloroflexi;Chloroflexi_X	1.2374032643912805	0
Bacteria;CCD;Patescibacteria;Patescibacteria_X	0.45843126281517893	0
Bacteria;CMS;Cyanobacteria;Cyanobacteria_X	0.2663600473971885	0
Bacteria;DST;Deinococcus_Thermus;Deinococcus_Thermus_X	1.3558632627820963	0
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X	0.9670386069683626	0
Bacteria;FCB;Fibrobacteres;Fibrobacteres_X	0.8232715251715486	0
Bacteria;FCB;Gemmatimonadetes;Gemmatimonadetes_X	2.581188059075425	0
Bacteria;Gracilicutes;Dependentiae;Dependentiae_X	0.14014412824198874	0
Bacteria;Gracilicutes;Fusobacteria;Fusobacteria_X	2.856863725680712	0
Bacteria;Gracilicutes;Spirochaetes;Spirochaetes_X	0.9913202481010658	0
Bacteria;PANNAM;;	0.7860681818785485	0
Bacteria;PANNAM;Acidobacteria;Acidobacteria_X	5.1451891019737355	1
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X	0.565664447047772	0
Bacteria;PVC;;	0.4024919162020153	0
Bacteria;PVC;Chlamydiae;Chlamydiae_X	1.4717881353813664	0
Bacteria;PVC;Kiritimatiellaeota;Kiritimatiellaeota_X	0.8181956808735802	0
Bacteria;PVC;Planctomycetes;Planctomycetes_X	0.36147250634332245	0
Bacteria;PVC;Verrucomicrobia;Verrucomicrobia_X	0.5225442749883425	0
Bacteria;Terrabacteria;;	0.476226024892843	0
Bacteria;Terrabacteria;Actinobacteria;Actinobacteria_X	2.414083705116927	0
Bacteria;Terrabacteria;Armatimonadetes;Armatimonadetes_X	0.4596284240374343	0
Bacteria;Terrabacteria;Firmicutes;Firmicutes_X	0.4769730327296407	0
Bacteria;Terrabacteria;Tenericutes;Tenericutes_X	6.4773853805704755	2
Eukaryota:mito;;;	0.45491089552169606	0
Eukaryota:mito;Archaeplastida:mito;Streptophyta:mito;Streptophyta_X:mito	0.9001541996617214	0
Eukaryota:mito;TSAR:mito;Stramenopiles:mito;Gyrista:mito	0.5469540856864039	0
Eukaryota:plas;;;	0.6068359280341333	0
Eukaryota:plas;Archaeplastida:plas;;	0.4794700724228894	0
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas	0.3216769621954555	0
Eukaryota:plas;Archaeplastida:plas;Glaucophyta:plas;Glaucophyta_X:plas	0.41050754663637745	0
Eukaryota:plas;Archaeplastida:plas;Streptophyta:plas;Streptophyta_X:plas	10.045482038117246	2
Eukaryota:plas;Cryptista:plas;Cryptophyta:plas;Cryptophyta_X:plas	1.2758287392083245	0
Eukaryota:plas;Excavata:plas;Discoba:plas;Euglenozoa:plas	1.2223133494735137	0
Eukaryota:plas;TSAR:plas;Alveolata:plas;Dinoflagellata:plas	0.48376657012164953	0
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas	0.5066310662447443	0
Eukaryota;;;	2.283397151637892	0
Eukaryota;Obazoa;Opisthokonta;Fungi	4.34022856041742	2
Eukaryota;Obazoa;Opisthokonta;Metazoa	0.5568205225047336	0
Eukaryota;TSAR;Alveolata;Ciliophora	1.034901937974995	0
Eukaryota;TSAR;Alveolata;Dinoflagellata	0.28807158707808816	0
