id	clr	W
;;;;;	0.32057494757045474	11
Eukaryota:nucl;Cryptista:nucl;Cryptophyta:nucl;Cryptophyta_X:nucl;Cryptophyceae:nucl;Cryptomonadales:nucl	9.290180162779176	14
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Trebouxiophyceae:plas;Watanabea-Clade:plas	7.170676998178012	26
Eukaryota;;;;;	0.6463346675766253	26
Eukaryota;Amoebozoa;;;;	7.390418665249266	27
Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia;Vannellida	0.6065980659218878	11
Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Variosea_X	1.3967197003748513	20
Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Echinamoebida;Echinamoebida_X	1.0294813011946802	18
Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Elardia;Euamoebida	1.7088640790985412	9
Eukaryota;Archaeplastida;;;;	3.089645235103232	13
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;;	3.1959813795285728	3
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;	11.859824061364712	28
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Chlamydomonadales	10.759738760418116	25
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Chlorophyceae_X	27.632733635419115	48
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Sphaeropleales	19.302893825834257	33
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Dolichomastigales	6.048467074847363	12
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Monomastigales	2.2594137825145437	23
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Nephroselmidophyceae;Nephroselmidales	193.0987984295954	162
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pedinophyceae;Pedinomonadales	22.050410177061977	49
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Chlorellales	23.184803408841425	38
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Trebouxiophyceae_X	5.097040560902952	9
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Watanabea-Clade	71.78817433572209	134
Eukaryota;Archaeplastida;Glaucophyta;Glaucophyta_X;Glaucocystophyceae;Glaucocystophytes	2.130177626005074	17
Eukaryota;Archaeplastida;Rhodelphidia;Rhodelphidia_X;Rhodelphea;Rhodelphida	54.4821538426265	79
Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Embryophyceae;Embryophyceae_X	2.287177597006237	7
Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Klebsormidiophyceae;Klebsormidiophyceae_X	6.821029550876669	11
Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Zygnemophyceae;Zygnemophyceae_X	754.6698759322995	165
Eukaryota;CRuMs;Collodictyonidae;Collodictyonidae_X;Collodictyonidae_XX;Collodictyonidae_XXX	1.5449748588043584	14
Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales	3.0695235698698853	6
Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptophyceae_X	49.97457579597597	88
Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Goniomonadales	18.96655504602064	38
Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Pyrenomonadales	4.242893778926104	13
Eukaryota;Excavata;Discoba;Discoba_X;Discoba_XX;Jakobida	0.10968996659793263	14
Eukaryota;Haptista;Centroplasthelida;Centroplasthelida_X;Centroplasthelida_XX;Centroplasthelida_XXX	18.81290954291645	33
Eukaryota;Haptista;Centroplasthelida;Centroplasthelida_X;Pterocystida;	19.46890983737264	42
Eukaryota;Haptista;Centroplasthelida;Centroplasthelida_X;Pterocystida;Pterista	4.467085374506208	13
Eukaryota;Haptista;Centroplasthelida;Centroplasthelida_X;Pterocystida;Raphidista	12.888981912877547	30
Eukaryota;Obazoa;Opisthokonta;;;	1.0000889900864303	6
Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;	1.7473720813248286	5
Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Choanoflagellatea_X	12.0290359336294	29
Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Craspedida	6.454665836573668	19
Eukaryota;Obazoa;Opisthokonta;Filasterea;Filasterea_X;Filasterea_XX	5.985674285373284	14
Eukaryota;Obazoa;Opisthokonta;Fungi;;	15.844138838419594	27
Eukaryota;Obazoa;Opisthokonta;Fungi;Aphelidiomycota;Aphelidiales	9.567114438674334	14
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina	0.23423634839652496	9
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Saccharomycotina	3.2407321664960236	24
Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina	0.4419024317183071	2
Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Ustilaginomycotina	0.84351017171099	4
Eukaryota;Obazoa;Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina	0.23662478719452382	2
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;	6.727355082471557	25
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Chytridiales	11.5089826826936	19
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycota_X	21.14860999529954	55
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Cladochytriales	2.351973106476288	13
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Gromochytriales	10.452794452178816	16
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Lobulomycetales	14.664239137706927	26
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Mesochytriales	16.765714450469474	32
