Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Baao	Baao	Baao	Baao	Baao	Bato	Bato	Bato	Bato	Bato	Buhi	Buhi	Buhi	Buhi	Buhi
Eukaryota;Obazoa;Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina	1.0	4.5	8.0	8.5	9.0	1.0	1.0	21.5	51.0	78.0	1.0	4.0	5.0	6.25	10.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Watanabea-Clade	1.0	1.0	1.0	3.5	6.0	81.0	243.0	328.0	374.25	420.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Ustilaginomycotina	1.0	1.0	1.0	4.0	7.0	1.0	7.75	11.0	12.0	12.0	1.0	1.0	1.0	5.25	18.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Eunotiales	1.0	1.0	1.0	9.0	17.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Zygophlyctidales	1.0	1.0	1.0	7.0	13.0	426.0	572.25	722.5	851.75	935.0	64.0	70.75	84.0	95.5	97.0
Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2	1.0	1.0	1.0	14.0	27.0	101.0	106.25	155.5	222.25	280.0	405.0	507.0	775.0	1174.25	1670.0
Eukaryota;Obazoa;Opisthokonta;Metazoa;;	1.0	3.5	6.0	6.5	7.0	1.0	1.0	5.5	43.0	142.0	1.0	1.0	1.0	1.75	4.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales	58.0	129.0	200.0	274.0	348.0	68.0	446.0	758.0	1156.5	1794.0	1.0	8.5	11.0	12.75	18.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Cymbellales	1.0	4.0	7.0	9.0	11.0	1.0	1.0	4.5	10.25	17.0	1.0	5.5	12.5	18.75	21.0
Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida	39.0	52.0	65.0	93.0	121.0	59.0	101.0	117.0	184.75	382.0	87.0	232.5	282.5	320.5	430.0
Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX	1.0	1.0	1.0	1.0	1.0	7.0	9.25	22.0	112.0	346.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;;	1.0	12.5	24.0	85.5	147.0	1.0	1.0	1.0	1.75	4.0	1.0	15.25	20.0	23.5	34.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Monomastigales	188.0	195.5	203.0	554.5	906.0	265.0	286.0	363.0	439.5	459.0	164.0	270.5	307.0	309.75	315.0
Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa;Vampyrellida	1.0	1.0	1.0	2.5	4.0	17.0	25.25	83.0	182.75	317.0	393.0	470.25	523.5	577.25	656.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Chlorophyceae_X	1.0	1.0	1.0	1.0	1.0	16.0	22.0	25.0	29.25	39.0	11.0	21.5	32.0	42.25	52.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Xanthophyceae;Xanthophyceae_X	15.0	16.0	17.0	86.0	155.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Chrysophyceae_X	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.5	19.5	24.0	109.0	325.0	420.0	453.0	483.0
