Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Agri	Agri	Agri	Agri	Agri	Center	Center	Center	Center	Center	Resid	Resid	Resid	Resid	Resid	Tilap	Tilap	Tilap	Tilap	Tilap	Tipal	Tipal	Tipal	Tipal	Tipal	Tribu	Tribu	Tribu	Tribu	Tribu
Eukaryota:mito;TSAR:mito;Stramenopiles:mito;Gyrista:mito;Eustigmatophyceae:mito	39.0	39.0	39.0	39.0	39.0	35.0	94.0	153.0	226.0	299.0	149.0	169.75	190.5	211.25	232.0	244.0	244.0	244.0	244.0	244.0	272.0	272.0	272.0	272.0	272.0	25.0	65.5	106.0	168.0	230.0
Bacteria;Terrabacteria;;;	393.0	393.0	393.0	393.0	393.0	1.0	78.5	156.0	220.5	285.0	1.0	64.0	127.0	190.0	253.0	3.0	3.0	3.0	3.0	3.0	158.0	158.0	158.0	158.0	158.0	14.0	15.5	17.0	118.5	220.0
Bacteria;CCD;Chloroflexi;Chloroflexi_X;Anaerolineae	4.0	4.0	4.0	4.0	4.0	1.0	6.0	11.0	25.5	40.0	6.0	11.5	17.0	22.5	28.0	11.0	11.0	11.0	11.0	11.0	51.0	51.0	51.0	51.0	51.0	1.0	7.5	14.0	19.5	25.0
Bacteria;FCB;Gemmatimonadetes;Gemmatimonadetes_X;Gemmatimonadetes_XX	121.0	121.0	121.0	121.0	121.0	105.0	106.5	108.0	122.5	137.0	67.0	78.25	89.5	100.75	112.0	75.0	75.0	75.0	75.0	75.0	128.0	128.0	128.0	128.0	128.0	47.0	56.0	65.0	83.5	102.0
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Bacillariophyceae:plas	22.0	22.0	22.0	22.0	22.0	1.0	131.0	261.0	326.5	392.0	1.0	190.0	379.0	568.0	757.0	224.0	224.0	224.0	224.0	224.0	447.0	447.0	447.0	447.0	447.0	83.0	177.5	272.0	340.5	409.0
Eukaryota:plas;;;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.5	18.0	1.0	3.5	6.0	8.5	11.0	24.0	24.0	24.0	24.0	24.0	10.0	10.0	10.0	10.0	10.0	4.0	4.5	5.0	16.0	27.0
Eukaryota:plas;Archaeplastida:plas;;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	5.0
Bacteria;Terrabacteria;Firmicutes;Firmicutes_X;	145.0	145.0	145.0	145.0	145.0	195.0	400.0	605.0	2146.5	3688.0	48.0	711.5	1375.0	2038.5	2702.0	699.0	699.0	699.0	699.0	699.0	2511.0	2511.0	2511.0	2511.0	2511.0	78.0	347.5	617.0	2067.5	3518.0
Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.5	14.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Xanthophyceae:plas	619.0	619.0	619.0	619.0	619.0	1.0	1.0	1.0	92.0	183.0	1.0	11.0	21.0	31.0	41.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	163.5	326.0
