# Constructed from biom file
#OTU ID	Baao_Agri_EUK	Baao_Center_EUK	Baao_Tribu_EUK	Bato_Center_EUK	Bato_Resid_EUK	Bato_Tilap_EUK	Bato_Tribu_EUK	Buhi_Center_EUK	Buhi_Resid_EUK	Buhi_Tilap_EUK	Buhi_Tribu_EUK
Eukaryota;TSAR;Stramenopiles	0.2762631587755853	0.2455186232065548	0.2078647501303344	0.1675192737228907	0.11067781619361583	0.2544215405257059	0.2982575080056544	0.36834052695999486	0.3453675858980101	0.3005338335016592	0.24559483032592958
Eukaryota;TSAR;Alveolata	0.2127663135345015	0.1576263909263301	0.16585983466150295	0.42611139131061315	0.24431132909865724	0.38738793681771055	0.20673340449470617	0.16730013528312826	0.26753151193294517	0.18292814889626316	0.29605565168261594
Eukaryota;Archaeplastida;Chlorophyta	0.34111562986393534	0.5373179720204658	0.5340135547776867	0.1740183010303336	0.4640454557637158	0.15171982679758492	0.25440671609497156	0.20883527668620755	0.14159575148761916	0.23073871014283653	0.11682969031392351
Eukaryota;Obazoa;Opisthokonta	0.056049271141905575	0.021217217073956133	0.024607134877485663	0.15107716694286333	0.09134035539117151	0.10506495090565347	0.13768283183798286	0.1421439154802551	0.1284631134429586	0.18024094647237052	0.2446414068293372
Eukaryota;;	0.018962025740154976	0.011950338115853876	0.018783049080211514	0.023632826572519635	0.0069818552169601455	0.03360370799536501	0.039119522257161816	0.01752238613670038	0.022666197453451917	0.024329101139806665	0.016490695292912885
Eukaryota;TSAR;Rhizaria	0.04063530317484226	0.01876632437654299	0.03503388694421688	0.014813747388140355	0.010854707726943797	0.026285296090748308	0.023699622075411823	0.06814082329446627	0.050771002623328426	0.059984129274274996	0.03585931706628059
Eukaryota;Cryptista;Cryptophyta	0.04133822028083212	0.004060968192064117	0.005526178595367543	0.031428777289430075	0.06993916003323417	0.025980362261389278	0.024608372039350315	0.006119951040391677	0.023146074604901146	0.0034807387101428366	0.02789646527066634
;;	0.0015397231845492125	0.0005545815592686679	0.0030088627392567215	0.003415231644931191	0.00033502184342419124	0.007333658596084649	0.006620892594409024	0.0036880757585518262	0.004334890268091369	0.005825277737700188	0.003796037995691938
Eukaryota;Archaeplastida;	0.00035145855299492895	0.0	0.00010426752066731213	8.646156063116939e-05	0.0	0.0	0.0003461904624527594	0.0	0.0	0.0	0.0
Eukaryota;TSAR;	0.003045974125956051	0.0010554939353823035	0.001668280330676994	0.001858923553570142	9.380611615877355e-05	0.0010367750198206989	0.00038946427025935435	0.0007730464472073697	0.00020794676562799924	0.00039676814312509016	0.0005649917016843815
Eukaryota;Haptista;Centroplasthelida	0.0055061839969205535	0.0016458549500876596	0.0028152230580174276	0.0002449744217883133	0.00014740961110664414	0.0006403610416539611	0.0007789285405187087	0.001513882625781099	0.0013756478341544565	0.0009919203578127255	0.0017479430770860553
Eukaryota;Archaeplastida;Streptophyta	0.0	0.0	0.0	0.004034872829454572	0.0	0.002957858144782582	0.0022646626085451346	0.009840237067577143	0.00911766587753535	0.007430385225797143	0.005702884988876726
Eukaryota;CRuMs;Collodictyonidae	0.001640139913976335	0.000286235643493506	0.00046175616295523943	0.00033143598241948267	0.0004288279595829648	0.0021650301884491067	0.004024464126013328	0.0038008116987695677	0.003807025401497217	0.0018034915596595008	0.0025777746389349905
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas	0.00010041672942712255	0.0	0.00013405824085797275	0.0	0.0	0.00010672684027566018	0.0	0.0	0.0	0.0	0.0
Eukaryota;Amoebozoa;Tubulinea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019326161180184241	0.0	0.00014427932477276007	0.0
Eukaryota;Amoebozoa;Discosea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014427932477276007	0.0
Eukaryota:nucl;Cryptista:nucl;Cryptophyta:nucl	0.0006192364981339225	0.0	2.979072019066061e-05	0.0012104618488363716	0.0007236471817962531	0.001143501860096359	0.0010674205925626748	0.0	3.199181009661527e-05	0.0	0.00021187188813164308
Eukaryota;Excavata;Discoba	0.0	0.0	0.0	0.000144102601051949	0.0	0.0	0.0	4.8315402950460604e-05	0.0	0.0	0.0
Eukaryota;Archaeplastida;Glaucophyta	0.0	0.0	8.937216057198183e-05	0.0	6.700436868483826e-05	0.0	0.0	0.0	0.0	0.0	0.0
Eukaryota;Amoebozoa;Evosea	0.0	0.0	0.0	0.0	0.0	9.148014880770872e-05	0.0	0.0	0.0	0.0	0.0
Eukaryota;Archaeplastida;Rhodelphidia	0.0	0.0	0.0	7.20513005259745e-05	5.36034949478706e-05	6.0986765871805816e-05	0.0	0.001739354506216582	0.0015835945997824557	0.0010279901890059154	0.0020304389279282463
Eukaryota;Amoebozoa;	6.694448628474838e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
