# Constructed from biom file
#OTU ID	Baao_Agri_EUK	Baao_Center_EUK	Baao_Tribu_EUK	Bato_Center_EUK	Bato_Resid_EUK	Bato_Tilap_EUK	Bato_Tribu_EUK	Buhi_Center_EUK	Buhi_Resid_EUK	Buhi_Tilap_EUK	Buhi_Tribu_EUK
Eukaryota;TSAR;Stramenopiles;Gyrista	0.25268196348178273	0.23823750402518873	0.18188724212407836	0.15153829526622956	0.1048886387392458	0.23342684637433678	0.26808123936185557	0.33287702119435675	0.31271994369441425	0.26343601211946327	0.21674494155867086
Eukaryota;TSAR;Stramenopiles;Bigyra	0.023346889591805996	0.007281119181366059	0.0259030312057794	0.015318106491822178	0.005614966095789446	0.020003659205952307	0.02483916568098549	0.032967209946530955	0.031048051698765115	0.03545664406290579	0.027455065503725413
Eukaryota;TSAR;Alveolata;Ciliophora	0.12470084182691503	0.0600021467673262	0.07534073136218068	0.12364003170257223	0.1622175765859934	0.11985424162956639	0.07207973920318496	0.08266765444823809	0.12348838697293493	0.0429952387822825	0.11354567604788304
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X	0.34111562986393534	0.5373179720204658	0.5340135547776867	0.1740183010303336	0.4640454557637158	0.15171982679758492	0.25440671609497156	0.20883527668620755	0.14159575148761916	0.23073871014283653	0.11682969031392351
Eukaryota;Obazoa;Opisthokonta;Fungi	0.010895215142842798	0.006905434899280833	0.00930960005958144	0.06352042654369912	0.025073034761866474	0.06748185643715314	0.1161180509476964	0.12359080074727823	0.10656471943182545	0.10829966815755303	0.11506409124615982
Eukaryota;;;	0.018962025740154976	0.011950338115853876	0.018783049080211514	0.023632826572519635	0.0069818552169601455	0.03360370799536501	0.039119522257161816	0.01752238613670038	0.022666197453451917	0.024329101139806665	0.016490695292912885
Eukaryota;TSAR;Stramenopiles;	0.0002343057019966193	0.0	7.447680047665153e-05	0.0001585128611571439	9.380611615877355e-05	4.574007440385436e-05	0.0	0.0	0.0008157911574636893	0.0	0.0
Eukaryota;TSAR;Rhizaria;Cercozoa	0.0405850948101287	0.01876632437654299	0.034974305503835554	0.014756106347719577	0.010774302484521991	0.02620906263340855	0.023699622075411823	0.06772208980222895	0.04997120737091305	0.059984129274274996	0.03585931706628059
Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X	0.04133822028083212	0.004060968192064117	0.005526178595367543	0.031428777289430075	0.06993916003323417	0.025980362261389278	0.024608372039350315	0.006119951040391677	0.023146074604901146	0.0034807387101428366	0.02789646527066634
;;;	0.0015397231845492125	0.0005545815592686679	0.0030088627392567215	0.003415231644931191	0.00033502184342419124	0.007333658596084649	0.006620892594409024	0.0036880757585518262	0.004334890268091369	0.005825277737700188	0.003796037995691938
Eukaryota;TSAR;Alveolata;Dinoflagellata	0.007983129989456243	0.05345450642241225	0.033067699411633275	0.28689386843432524	0.03445364637774383	0.23559187656278588	0.11205031301387647	0.037830960510210655	0.055985667669076714	0.11212307026403116	0.025106818743599702
Eukaryota;Obazoa;Opisthokonta;Choanoflagellata	0.023079111646667	0.012433360764249168	0.013271765844939302	0.00047553858347143166	0.0001876122323175471	0.0020278099652375433	0.0051207339237804	0.010049603813695806	0.008077932049395355	0.007935362862501804	0.007627387972739151
Eukaryota;Archaeplastida;;	0.00035145855299492895	0.0	0.00010426752066731213	8.646156063116939e-05	0.0	0.0	0.0003461904624527594	0.0	0.0	0.0	0.0
Eukaryota;TSAR;Alveolata;Chrompodellids	0.016217301802480294	0.012522809402840888	0.02986519699113726	0.0065278478276532895	0.03386400793331725	0.008431420381777154	0.010270317052765196	0.01125748888745732	0.06766267835434128	0.0097568893377579	0.13540379250679754
Eukaryota;TSAR;Alveolata;Perkinsea	0.034409465950360665	0.020698414970124156	0.020749236612795114	0.0035016932055623603	0.0028141834847632066	0.014606330426297493	0.003678273663560569	0.0286993493525736	0.014428306353573485	0.01181286971576973	0.015996327553939052
Eukaryota;TSAR;;	0.003045974125956051	0.0010554939353823035	0.001668280330676994	0.001858923553570142	9.380611615877355e-05	0.0010367750198206989	0.00038946427025935435	0.0007730464472073697	0.00020794676562799924	0.00039676814312509016	0.0005649917016843815
Eukaryota;Obazoa;Opisthokonta;	0.0006527087412762966	0.0012165014848474006	4.4686080285990914e-05	0.0013257439296779307	0.0001876122323175471	0.001814356284686223	0.005178432334189193	0.002866713908393996	0.001967496320941839	0.0033003895541768866	0.001818567039796603
Eukaryota;TSAR;Rhizaria;Rhizaria_X	5.020836471356128e-05	0.0	5.958144038132122e-05	0.0	8.04052424218059e-05	0.0	0.0	0.00014494620885138182	0.00012796724038646108	0.0	0.0
Eukaryota;TSAR;Alveolata;	0.029003698682867233	0.010787505814161508	0.006583749162135995	0.005216514158080553	0.01014446141888451	0.007455632127828261	0.007255575108905749	0.006748051278747664	0.0051346855205067505	0.006041696724859328	0.0057735089515872735
