# Constructed from biom file
#OTU ID	Baao_Agri_EUK	Baao_Center_EUK	Baao_Tribu_EUK	Bato_Center_EUK
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;Chromulinospumella	0.0004873703846864864	0.0	0.0003548725544652225	0.0001740113977465524
Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Pseudodendromonadales;Pseudodendromonadales_X;Pseudodendromonadales_XX	0.007797926154983782	0.00272484481016313	0.01441091155958773	0.0053073476312698485
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Cercomonadidae;Cercomonas	0.0006890408886946876	0.0	0.0	0.0
Eukaryota;Rhizaria;Cercozoa;Novel-clade-10-12;Tremulida;Tremulidae;Tremula	0.00023528225467623481	0.00012631730908040998	0.00047830648645312595	0.000145009498122127
Eukaryota;Rhizaria;Cercozoa;;;;	0.008520578794346504	0.008571531687599249	0.012543973338270691	0.0021026377227708415
Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Brachionus	0.002352822546762348	0.00032481593763534	0.0	0.0077725090993460075
Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;;;	0.01030200157975228	0.0537209470189115	0.024316484601616985	0.28025985702063483
Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Pseudodendromonadales;Pseudodendromonadales_X;Paramonas	0.00156294640606356	0.00052331456619027	0.0018360797383200642	0.0007685503400472731
Eukaryota;Stramenopiles;Opalozoa;MAST-12;MAST-12C;MAST-12C_X;MAST-12C_XX	0.00786514965631985	0.00182257831673163	0.0024223909152626057	0.0017691158770899494
Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;	0.0023192107960943145	0.0	0.0	0.01757515117240179
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Cyclotella	0.0	0.0	0.0003548725544652225	0.08412000986064587
Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiaceae;Asulcocephalium	0.00010083525200410063	0.0	0.0010337591803986916	5.80037992488508e-05
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlamydomonas	0.018957027376770918	0.02401833405514653	0.019980867740541874	0.03269964182653964
Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;	0.0012100230240492077	0.0013533997401472498	0.002082947602295871	0.0005365351430518699
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Ankistrodesmus	0.0	0.0	0.0	0.0002465161468076159
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Mesochytrium	0.000890711392702889	0.0003609065973726	0.0020212306363019193	0.006206406519627035
Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Pseudodendromonadales;Pseudodendromonadales_X;	0.0023864342974303818	0.0005413598960589	0.0031938529901870023	0.004408288742912661
Eukaryota;Stramenopiles;Ochrophyta;Eustigmatophyceae;Eustigmatophyceae_X;Eustigmatophyceae_XX;Nannochloropsis	0.0023360166714283316	0.00142558105962177	0.0012960562858729864	0.004045764997607343
Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Bicoecales;Bicoecaceae;Bicoecaceae_X	0.0006722350133606709	0.00034286126750396995	6.171696599395174e-05	0.0
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Chytridiomycetes_X	0.0	0.0	0.0	0.0005365351430518699
Eukaryota;Stramenopiles;Ochrophyta;;;;	0.0029074164327849016	0.00212934892449834	0.0031629945071900267	0.0002320151969954032
Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;;	0.0011596053980471573	0.00046917857658437996	0.0	0.0
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;	0.005176209602877166	0.0016601703479139599	0.001157193112386595	0.0038717535998607907
Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;;	0.0007058467640287044	0.0010827197921178	0.003471579337159785	0.0
Eukaryota;Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Alphamonaceae;	0.0	0.0	0.00141949021786089	0.0003045199460564667
Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota_X;Peronosporales;Peronosporales_X	0.0015965581567315933	0.0001804532986863	0.000709745108930445	0.0022041443714563304
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Urostylidae;Uroleptus	0.0026889400534426838	0.0022195755738414896	0.0	0.0
Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;Pedinellales_X	0.002487269549434482	0.0010827197921178	0.0022063815342837747	0.0006525427415495715
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Raphidocelis	0.0	0.00025263461816081996	0.0	0.0
Eukaryota;Opisthokonta;Metazoa;;;;	0.0005545938860225535	0.0011549011115923199	0.0007406035919274209	0.0030016966111280287
Eukaryota;Stramenopiles;;;;;	0.00020167050400820126	0.0	0.0001234339319879035	0.0001595104479343397
Eukaryota;Stramenopiles;Ochrophyta;Synurophyceae;Synurales;Synurales_X;Mallomonas	0.001999899164747996	0.0001804532986863	0.00023143862247731903	0.0008990588883571874
Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Monomastigales;Monomastigaceae;	0.01499084079794296	0.0033925220153024397	0.002777263469727828	0.004843317237279042
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Vorticella	0.0	0.0	0.00023143862247731903	0.00145009498122127
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-B2;Chrysophyceae_Clade-B2_X	0.002739357679444734	0.0009564024830373899	0.011895945195334197	0.0002755180464320413
Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_X;Litostomatea_XX;Teuthophrys	0.0	0.0	0.0	0.0019431272748365019
Eukaryota;Alveolata;Ciliophora;Colpodea;Colpodea_X;Platyophryida;Woodruffides	0.0003529233820143522	0.0	0.0	0.0
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peniculia;Parameciidae;Paramecium	0.0006722350133606709	0.0	4.6287724495463804e-05	0.0
Eukaryota;Opisthokonta;Metazoa;Craniata;Craniata_X;Teleostei;Leiopotherapon	3.3611750668033546e-05	0.0	0.00029315558847127076	0.0035962355534287496
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-D;Chrysophyceae_Clade-D_X	0.008352520041006336	0.0055940522592752995	0.005261371350984386	0.0
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;;	0.01947800951212544	0.0057745055579616	0.020659754366475346	0.0008555560389205493
Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Cyclops	0.01317580626186915	0.0	0.00010800469048941554	0.005394353330143124
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;;	0.0	0.0	0.0	0.013079856730615855
Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;Urotrichidae;Urotricha	0.008570996420348554	0.00281507145950628	0.0021600938097883107	0.00236365481939067
Eukaryota;Apusozoa;Apusomonadidae;Apusomonadidae_Group-4;Apusomonadidae_Group-4_X;Apusomonadidae_Group-4_XX;Diphylleia	0.0016469757827336437	0.00028872527789807997	0.000493735727951614	0.0003335218456808921
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;	0.015293346553955263	0.01694456474664357	0.005292229833981361	0.000580037992488508
Eukaryota;Opisthokonta;Fungi;Cryptomycota;Cryptomycotina;Cryptomycotina_X;Rozella	0.0	0.0	0.00029315558847127076	0.0
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;;;	0.0	9.022664934315e-05	0.0	0.0006380417917373588
Eukaryota;Protalveolata;Protalveolata_X;Colponemea;Colponemida;Colponemidae;Colponema	0.00013444700267213418	0.00016240796881767	6.171696599395174e-05	0.0001305085483099143
Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Choanoflagellatea_X;Choanoflagellatea_X_Group_L;Choanoflagellatea_X_Group_L_X	0.0012940524007192915	0.00019849862855493	0.0010337591803986916	0.0
Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia	0.011495218728467472	0.0048722390645301	0.0014503487008578658	0.0001885123475587651
Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Tovelliaceae;Esoptrodinium	0.0	0.0	0.0035024378201567613	0.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chloromonas	0.0003025057560123019	0.00014436263894903998	0.0	0.0
Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota_X;;	0.00047056450935246963	0.0	0.0	0.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Selenastraceae;Monoraphidium	0.0009747407693729728	0.0009564024830373899	0.0008486082824168364	0.002711677614883775
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlorogonium	0.0	0.0	0.0	0.003538231754179899
Eukaryota;Stramenopiles;Ochrophyta;Synurophyceae;Synurales;Synurales_X;Synurales_XX	0.0004201468833504193	0.00045113324671575	0.01306856754921928	0.0020591348733342034
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae_C;Strobilidiidae_C_X	6.722350133606709e-05	0.00021654395842355997	0.0	0.0012470816838502923
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhizophydium	0.0	0.0	0.0	0.0002175142471831905
Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Ptygura	0.0	0.0	0.0003240140714682466	0.0019431272748365019
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;	0.0	0.00609932149559694	0.004227612170585694	0.0055538637780774645
Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Polyarthra	0.00213434616742013	0.0	0.0	0.003132205159437943
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-B2;Chrysosphaerella	0.01436902341058434	0.0115490111159232	0.0068351539838301546	0.0006090398921129334
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Dictyosphaerium	0.0	0.0	0.0	0.0012470816838502923
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Nannochloris	0.021847637934221804	0.03605456907752274	0.005461951490464728	0.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Hafniomonas	0.03288909802867082	0.16228165150858959	0.05586928346602481	0.0
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Eunotia	0.00026889400534426837	0.0	0.0	0.0
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;;	0.13624523133287397	0.060505991049516386	0.046596309325433564	0.001058569336291527
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Spermatozopsis	0.002453657798766449	0.011115923199076078	0.00231438622477319	0.0003915256449297429
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Gromochytrium	0.0	0.00025263461816081996	0.0	0.004698307739156915
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Discostella	0.0	0.0	0.0	0.000870056988732762
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Wislouchiella	0.006520679629598508	0.010827197921177999	0.008686662963648707	0.016792099882542308
Eukaryota;Alveolata;Ciliophora;Litostomatea;Haptoria_4;Didiniidae;Didiniidae_X	0.0012268288993832245	0.00799408113180309	0.0014503487008578658	0.0003915256449297429
Eukaryota;Stramenopiles;Pseudofungi;Pirsonia_Clade;Pirsonia_Clade_X;Pirsonia_Clade_XX;Pirsonia	0.0011932171487151909	0.0013353544102786199	0.0	0.0005220341932396572
Eukaryota;Stramenopiles;Pseudofungi;Hyphochytriomyceta;Hyphochytrydiales;Hyphochrytriaceae;Rhizidiomyces	0.00031931163134631867	0.00021654395842355997	0.00010800469048941554	0.0002755180464320413
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlorochytrium	0.00013444700267213418	0.0	0.00015429241498487935	0.0
Eukaryota;Alveolata;Ciliophora;Litostomatea;Haptoria_5;Pleurostomatida;Pleurostomatida_X	0.0	0.0	0.00040116027896068627	0.0
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;Chrysophyceae_Clade-F_X	0.0	0.0	0.0006325989014380054	0.0007685503400472731
Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Basal_Cryptophyceae-1;Basal_Cryptophyceae-1_X	0.0	0.0	0.0	0.0032627137077478577
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;Monas	0.003512427944809505	0.0018767143063375198	0.0045670554835524286	0.0002175142471831905
Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida_X;Perkinsida_XX;	0.0003865351326823858	0.00023458928829218998	0.00040116027896068627	0.0
Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;;;	0.0010083525200410063	0.00023458928829218998	0.0010337591803986916	0.0001740113977465524
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Pansomonadida;Agitatidae;Agitatidae_X	0.0010587701460430567	0.0006676772051393099	0.0007251743504289329	0.0004495294441785937
Eukaryota;Alveolata;Ciliophora;Colpodea;Colpodea_X;Colpodida;Colpoda	0.0	0.0	0.00010800469048941554	0.0
Eukaryota;Stramenopiles;Sagenista;MAST-6;MAST-6_X;MAST-6_XX;MAST-6_XXX	0.0	0.0	0.0	8.70056988732762e-05
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Ourococcus	0.0	0.0	0.0004165895204591742	0.0002030132973709778
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Pansomonadida;Pansomonadida_X;Pansomonadida_XX	0.011058265969783036	0.00281507145950628	0.010599888909461211	0.0
Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Bicoecales;Bicoecaceae;Bicosoeca	0.0	0.0	0.0	0.0001740113977465524
Eukaryota;Alveolata;Ciliophora;Heterotrichea;Heterotrichea_X;Condylostomatidae;Linostomella	0.0	0.0	0.0	0.018430707211322343
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;Spumella	0.00033611750668033547	0.00261657283095135	0.003749305684132568	0.0025521671669494353
Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Craspedida;Monosigidae_Group_A;Codosiga	0.0014957229047274927	0.00061354121553342	0.00033944331296673454	0.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Phacotus	0.0	0.0	0.0	0.012630327286437261
Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Choanoflagellatea_X;Choanoflagellatea_X_Group_P;Choanoflagellatea_X_Group_P_X	0.00023528225467623481	0.0	0.0003085848299697587	0.0
Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Filinia	0.0	0.0	0.0	0.01213729499282203
Eukaryota;Opisthokonta;Metazoa;Gastrotricha;Gastrotricha_X;Gastrotricha_XX;Chaetonotus	0.0	0.0	0.000493735727951614	0.0
Eukaryota;Opisthokonta;Fungi;Cryptomycota;Cryptomycotina;Cryptomycotina_X;Cryptomycotina_XX	0.001327664151387325	0.00377147394254367	0.0019132259458125038	2.90018996244254e-05
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Cercomonadidae;Cercomonadidae_X	0.0	0.0	0.0	0.0001740113977465524
Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Craspedida;Salpingoecidae_Group_C1;	0.0024200460480984154	0.00212934892449834	0.0008331790409183484	0.0
Eukaryota;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Penardia-lineage;	0.0	0.0	4.6287724495463804e-05	0.0
Eukaryota;Stramenopiles;Ochrophyta;Eustigmatophyceae;Eustigmatophyceae_X;Eustigmatophyceae_XX;Eustigmatophyceae_XXX	0.0015125287800615095	0.0009744478129060199	0.0016663580818366969	0.000725047490610635
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;Poteriospumella	0.002201569668756197	0.0055940522592752995	0.0028544096772202677	0.0004495294441785937
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;;	0.0	0.0	0.0	0.0005220341932396572
Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;;	0.000806682016032805	0.00223762090371012	0.0011417638708881071	0.0
Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Pseudodendromonadales;Pseudodendromonadales_X;Siluania	0.0013612759020553585	0.0007579038544824599	0.0029006974017157317	0.0003625237453053175
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Clydaea	0.0	0.0	0.0	0.000725047490610635
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Hypotrichia_X;Hypotrichia_XX	0.004907315597532898	0.009401616861556229	0.0009103252484107882	0.0008265541392961239
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Conticribra	0.0	0.0	0.0006325989014380054	0.0021316396223952667
Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;;;	0.00031931163134631867	0.00045113324671575	0.0	0.0
Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa_X;Pterocystida;Pterocystidae;Pterocystis	0.00015125287800615096	0.0	0.0	0.0
Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_X;Litostomatea_XX;Litostomatea_XXX	0.003478816194141472	0.0007759491843510899	0.002561254088748997	0.003929757399109642
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlorophyceae_X;Chlorophyceae_XX;Treubaria	0.0	0.0	0.0	0.0005510360928640826
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Planctonema	5.0417626002050315e-05	0.0	7.714620749243968e-05	0.0
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;	0.0004873703846864864	0.0005413598960589	0.0	0.0005510360928640826
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Carteria	0.0020839285414180797	0.00232784755305327	0.0017743627723261124	0.005742376125636229
Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Philodina	0.0	0.0	4.6287724495463804e-05	0.0
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Cercomonadidae;	0.0	0.00014436263894903998	0.0002777263469727828	0.0
Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_X;Litostomatea_XX;Pseudoholophrya	0.0	0.00104662913238054	0.0	0.0012180797842258667
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Polyedriopsis	0.0	0.0	0.0	0.0001740113977465524
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-G;Chrysophyceae_Clade-G_X	0.0	0.0	0.0	0.0001740113977465524
Eukaryota;Archaeplastida;Chlorophyta;;;;	0.002453657798766449	0.0	0.0003548725544652225	4.35028494366381e-05
Eukaryota;Excavata;;;;;	0.0	0.0	0.0	0.0001740113977465524
Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Hemiselmidaceae;Chroomonas	0.0	9.022664934315e-05	0.0	0.0
Eukaryota;Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Chromeraceae;Chromera	0.002638522427440633	0.00055940522592753	0.0005708819354440536	7.25047490610635e-05
Eukaryota;Archaeplastida;Streptophyta;Klebsormidiophyceae;Klebsormidiophyceae_X;Klebsormidiophyceae_XX;Elakatothrix	0.0	0.0	0.0	0.003828250750424153
Eukaryota;Opisthokonta;Metazoa;Arthropoda;;;	0.00015125287800615096	0.0	0.00023143862247731903	0.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Protodesmus	0.0	0.0	0.0	0.0004930322936152318
Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Tremellomycetes;Cryptococcus	0.0	0.0	0.0	0.000290018996244254
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira	0.0	0.0	0.0	0.000435028494366381
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Aulacoseira	0.0	0.0	0.0001234339319879035	0.00816403474427575
Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida;Actinocephalidae;Syncystis	0.0	0.0	9.257544899092761e-05	0.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Ankyra	0.0	0.0	0.0	0.0001885123475587651
