# Constructed from biom file
#OTU ID	Baao_Agri_EUK	Baao_Center_EUK	Baao_Tribu_EUK	Bato_Center_EUK	Bato_Resid_EUK	Bato_Tilap_EUK	Bato_Tribu_EUK	Buhi_Center_EUK	Buhi_Resid_EUK	Buhi_Tilap_EUK	Buhi_Tribu_EUK
Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae	0.0	0.0	0.0009533030461011395	0.09450248576986815	0.005159336388732546	0.0749374885649814	0.12058967775437787	0.04206661083553437	0.037798323629150934	0.018215264752560956	0.03086267170450934
Eukaryota;TSAR;Stramenopiles;Bigyra;Bicoecea	0.015681745912202307	0.005402697770939926	0.02356445967081254	0.012493695511203978	0.003323416686767977	0.01457583704336159	0.021824423737126043	0.01831153771822457	0.017803442318766394	0.01882845188284519	0.01354214484974752
Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea	0.09019095914712724	0.03912483452001861	0.0644373277723989	0.08131709777361482	0.05597544959931387	0.08138683905592486	0.060871822981276864	0.03744443728660697	0.08768955147482245	0.018720242389265618	0.07547936014689784
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae	0.0998477012937022	0.26954452753229097	0.12017576524912489	0.11732833777649687	0.3124681729248747	0.09783801914984448	0.2038773331794709	0.18886491013335052	0.12567982596455307	0.20981820805078633	0.10291676965994562
Eukaryota;Obazoa;Opisthokonta;Fungi;	0.001087847902127161	0.00032201509893019426	0.0019215014522976092	0.002291231356725989	0.0024389590201281124	0.002439470634872233	0.0021204165825231516	0.009872447336210784	0.006606308784951053	0.006907372673495888	0.008421907553232811
Eukaryota;Obazoa;Opisthokonta;Fungi;Fungi_X	0.0	0.0	0.0	0.0026082570790402766	0.0007772506767441237	0.0023632371775324755	0.003634999855753974	0.01671712942085937	0.008125919764540277	0.014860770451594287	0.009728450863377943
Eukaryota;;;;	0.018962025740154976	0.011950338115853876	0.018783049080211514	0.023632826572519635	0.0069818552169601455	0.03360370799536501	0.039119522257161816	0.01752238613670038	0.022666197453451917	0.024329101139806665	0.016490695292912885
Eukaryota;TSAR;Stramenopiles;;	0.0002343057019966193	0.0	7.447680047665153e-05	0.0001585128611571439	9.380611615877355e-05	4.574007440385436e-05	0.0	0.0	0.0008157911574636893	0.0	0.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota	0.007564726950176566	0.0023435543311030806	0.004796305950696358	0.03686144534908855	0.019659081772131545	0.037964261755199125	0.06566079104520671	0.051149906590220964	0.04118945549939215	0.0473236185254653	0.0496839577668703
Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea	0.01748924704189051	0.008533400121650148	0.016414686825053995	0.002521795518409107	0.0022111441665996624	0.0059309629810331155	0.008380694111877219	0.016427237003156608	0.014812208074732868	0.01859399798008945	0.010099226667608319
Eukaryota;TSAR;Rhizaria;Cercozoa;	0.007380629612893508	0.005545815592686679	0.008564832054814925	0.002464154477988328	0.0033770201817158478	0.0027291577727633102	0.0015578570810374174	0.003430393609482703	0.0033271482500479878	0.003588948203722407	0.0018891910025071507
Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae	0.04133822028083212	0.004060968192064117	0.005526178595367543	0.031428777289430075	0.06993916003323417	0.025980362261389278	0.024608372039350315	0.006119951040391677	0.023146074604901146	0.0034807387101428366	0.02789646527066634
;;;;	0.0015397231845492125	0.0005545815592686679	0.0030088627392567215	0.003415231644931191	0.00033502184342419124	0.007333658596084649	0.006620892594409024	0.0036880757585518262	0.004334890268091369	0.005825277737700188	0.003796037995691938
Eukaryota;TSAR;Alveolata;Ciliophora;Litostomatea	0.006694448628474837	0.010894844180471572	0.0051984806732702765	0.016398875999711796	0.06736619227573638	0.024287979508446668	0.0015867062862418141	0.004171229788056432	0.006606308784951053	0.003823402106478142	0.006974116317666585
Eukaryota;TSAR;Alveolata;Ciliophora;Colpodea	0.0005020836471356127	0.00010733836631006475	0.00023832576152528487	0.0008646156063116939	0.005668569590737316	0.0029731048362505335	0.0006635317197011222	0.007037943696450428	0.007869985283767356	0.006204010965228683	0.010681874359970337
Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota	0.00033472243142374186	0.00023256646033847366	8.937216057198183e-05	0.00070610274515455	9.380611615877355e-05	0.0009300481795450387	0.0006346825144967256	0.00041873349223732525	0.0003839017211593832	0.0013526186697446255	0.0
Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.007983129989456243	0.05345450642241225	0.033067699411633275	0.28689386843432524	0.03445364637774383	0.23559187656278588	0.11205031301387647	0.037830960510210655	0.055985667669076714	0.11212307026403116	0.025106818743599702
Eukaryota;TSAR;Rhizaria;Cercozoa;Novel-clade-10-12	0.015347023480778564	0.004239865469247558	0.00984583302301333	0.0093234382880611	0.0047707110503604835	0.015231444776483503	0.008813432189943167	0.03241963537975907	0.021738434960650074	0.025230846919636417	0.009975634732864861
Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea	0.023079111646667	0.012433360764249168	0.013271765844939302	0.00047553858347143166	0.0001876122323175471	0.0020278099652375433	0.0051207339237804	0.010049603813695806	0.008077932049395355	0.007935362862501804	0.007627387972739151
Eukaryota;Archaeplastida;;;	0.00035145855299492895	0.0	0.00010426752066731213	8.646156063116939e-05	0.0	0.0	0.0003461904624527594	0.0	0.0	0.0	0.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes	0.002343057019966193	0.00032201509893019426	0.0009533030461011395	0.0029108725412493697	0.0020101310605451475	0.004040373239007135	0.002279087211147333	0.009985183276428526	0.0167637084906264	0.009450295772615785	0.00716833221512059
Eukaryota;TSAR;Stramenopiles;Gyrista;Hyphochytriomyceta	0.0003179863098525548	0.0002146767326201295	0.00010426752066731213	0.00027379494199870306	0.00044222883331993245	9.148014880770872e-05	0.0002740674494417679	0.00011273594021774142	0.0	0.0	0.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae	0.23176181151779887	0.228165587319761	0.16359573992701273	0.025160314143670294	0.07780547291683418	0.11419771909495639	0.06475204108126821	0.17593248727694388	0.15050547059952651	0.12629851392295485	0.09696670080158197
Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa	0.0076651436796036886	0.0018784214104261333	0.002338571534966858	0.0020462569349376757	0.0017823162070166976	0.0046807342806610966	0.0026829760840088855	0.00792372608387554	0.007869985283767356	0.013742605684605396	0.006179596737172922
Eukaryota;TSAR;Alveolata;Chrompodellids;Colpodellidea	0.016217301802480294	0.012522809402840888	0.02986519699113726	0.0065278478276532895	0.03386400793331725	0.008431420381777154	0.010270317052765196	0.01125748888745732	0.06766267835434128	0.0097568893377579	0.13540379250679754
Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista	0.0	0.0	0.0	0.0007781540456805246	0.0005092332020047708	0.0007470878819296212	0.0003317658598505611	0.006731946144430845	0.005374624096231365	0.0028855864954552015	0.007733323916804972
Eukaryota;TSAR;Alveolata;Perkinsea;Perkinsida	0.033371826412947066	0.02064474578696912	0.02063007373203247	0.0035016932055623603	0.0028141834847632066	0.014606330426297493	0.003678273663560569	0.0286993493525736	0.014428306353573485	0.01181286971576973	0.015996327553939052
Eukaryota;TSAR;;;	0.003045974125956051	0.0010554939353823035	0.001668280330676994	0.001858923553570142	9.380611615877355e-05	0.0010367750198206989	0.00038946427025935435	0.0007730464472073697	0.00020794676562799924	0.00039676814312509016	0.0005649917016843815
Eukaryota;Obazoa;Opisthokonta;;	0.0006527087412762966	0.0012165014848474006	4.4686080285990914e-05	0.0013257439296779307	0.0001876122323175471	0.001814356284686223	0.005178432334189193	0.002866713908393996	0.001967496320941839	0.0033003895541768866	0.001818567039796603
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pedinophyceae	0.16240732372679956	0.18984579054706788	0.3906308185000372	0.004769796094819511	0.09459676770925464	0.014728303958041105	0.0009087499639384935	0.0005314694324550667	0.0004958730564975367	0.0	0.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae	0.06115378822111764	0.07424237003112813	0.019676770685931332	0.025635852727141726	0.02252686875184262	0.02837409282185766	0.0341286097568012	0.013125684468208465	0.008637788726086122	0.013562256528639446	0.009428299021858117
Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	0.003765627353517096	0.0010197144799456153	0.00539212035450957	0.013920311261618272	0.0010452681514834768	0.008797340977007989	0.02619507832559213	0.03385299233395606	0.058768955147482246	0.03765690376569038	0.03909036336028814
Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea	0.0013723619688373416	0.0	0.001117152007149773	0.004582462713451978	0.018613813620648068	0.004939928035616271	0.005005337102962813	0.027555884816079367	0.017419540597607013	0.008187851680854133	0.01107030615487835
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Rhizaria_XX	5.020836471356128e-05	0.0	5.958144038132122e-05	0.0	8.04052424218059e-05	0.0	0.0	0.00014494620885138182	0.00012796724038646108	0.0	0.0
Eukaryota;TSAR;Alveolata;;	0.029003698682867233	0.010787505814161508	0.006583749162135995	0.005216514158080553	0.01014446141888451	0.007455632127828261	0.007255575108905749	0.006748051278747664	0.0051346855205067505	0.006041696724859328	0.0057735089515872735
Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea	0.009690214389717327	0.003255930444738631	0.002591792656587473	0.0024353339577779377	0.005909785318002733	0.0032322985912057083	0.0018030753252747888	0.00320492172904722	0.00270330795316399	0.005085846198239792	0.0037430700236590277
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda	0.013255008284380178	0.0	0.00010426752066731213	0.03487282945457165	8.04052424218059e-05	0.009559675550405562	0.0021204165825231516	0.00016105134316820203	0.0028952588137436818	0.054068676958591834	0.1170592181927328
