# Constructed from biom file
#OTU ID	Baao_Agri_EUK	Baao_Center_EUK	Baao_Tribu_EUK	Bato_Center_EUK	Bato_Resid_EUK	Bato_Tilap_EUK	Bato_Tribu_EUK	Buhi_Center_EUK	Buhi_Resid_EUK	Buhi_Tilap_EUK	Buhi_Tribu_EUK
Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales	0.0	0.0	0.0009533030461011395	0.09450248576986815	0.005159336388732546	0.07473928157589803	0.1203011857023339	0.04206661083553437	0.037798323629150934	0.018215264752560956	0.03086267170450934
Eukaryota;TSAR;Stramenopiles;Bigyra;Bicoecea;Pseudodendromonadales	0.015012301049354823	0.005062792944291388	0.02341550606985924	0.012320772389941639	0.003149205328187398	0.013904982618771726	0.021377261056457895	0.014188623333118598	0.013740482436496258	0.015600201991054682	0.010134538648963593
Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia	0.08396512192264564	0.035314322516011305	0.05722797348625903	0.07960227682109662	0.0422931575138699	0.05167103738488748	0.04196116896979488	0.03266121239451137	0.05257853989378719	0.017800461693839274	0.053903739538825525
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Chlamydomonadales	0.0893374169469967	0.25410569251136	0.1125642362404111	0.09788889689458895	0.28901664388518133	0.0722693175580899	0.1699650924617027	0.032355214842491785	0.030920084458378655	0.03803563699321887	0.026642889932554117
Eukaryota;Obazoa;Opisthokonta;Fungi;;	0.001087847902127161	0.00032201509893019426	0.0019215014522976092	0.002291231356725989	0.0024389590201281124	0.002439470634872233	0.0021204165825231516	0.009872447336210784	0.006606308784951053	0.006907372673495888	0.008421907553232811
Eukaryota;Obazoa;Opisthokonta;Fungi;Fungi_X;Fungi_XX	0.0	0.0	0.0	0.0026082570790402766	0.0007772506767441237	0.0023632371775324755	0.003634999855753974	0.01671712942085937	0.008125919764540277	0.014860770451594287	0.009728450863377943
Eukaryota;;;;;	0.018962025740154976	0.011950338115853876	0.018783049080211514	0.023632826572519635	0.0069818552169601455	0.03360370799536501	0.039119522257161816	0.01752238613670038	0.022666197453451917	0.024329101139806665	0.016490695292912885
Eukaryota;TSAR;Stramenopiles;;;	0.0002343057019966193	0.0	7.447680047665153e-05	0.0001585128611571439	9.380611615877355e-05	4.574007440385436e-05	0.0	0.0	0.0008157911574636893	0.0	0.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Mesochytriales	0.000887014443272916	0.0003577945543668825	0.0019512921724882698	0.001556308091361049	0.005467556484682801	0.0032018052082698053	0.01484291607766206	0.0	0.0	0.0	0.0004413997669409231
Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Pansomonadida	0.01266924402938863	0.003810512004007299	0.011469427273404335	0.00043230780315584694	0.0008442550454289619	0.0016618893700067086	0.0014568848628220292	0.0019648263866520648	0.0024153816622944527	0.0011903044293752705	0.0010593594406582154
Eukaryota;TSAR;Rhizaria;Cercozoa;;	0.007380629612893508	0.005545815592686679	0.008564832054814925	0.002464154477988328	0.0033770201817158478	0.0027291577727633102	0.0015578570810374174	0.003430393609482703	0.0033271482500479878	0.003588948203722407	0.0018891910025071507
Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales	0.04133822028083212	0.003828401731725643	0.005421911074700231	0.02753800706102745	0.06784862373026722	0.02014087942916387	0.024117935550875574	0.0017554596405334022	0.016843688015867938	0.0007755013706535854	0.02053391715809174
;;;;;	0.0015397231845492125	0.0005545815592686679	0.0030088627392567215	0.003415231644931191	0.00033502184342419124	0.007333658596084649	0.006620892594409024	0.0036880757585518262	0.004334890268091369	0.005825277737700188	0.003796037995691938
Eukaryota;TSAR;Alveolata;Ciliophora;Litostomatea;Haptoria_5	0.0	0.0	0.0003872793624785879	0.0	0.003417222802926751	0.0001982069890833689	0.0	6.44205372672808e-05	0.0	0.0	0.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;	0.003062710247527238	0.0016458549500876596	0.0009086169658151486	0.008285899560487068	0.004944922408941063	0.006373117033603708	0.012419582840492745	0.01198221993171423	0.00689423507582059	0.01055042562400808	0.009375331049825205
Eukaryota;TSAR;Alveolata;Ciliophora;Colpodea;Colpodea_X	0.0005020836471356127	0.00010733836631006475	0.00023832576152528487	0.0008646156063116939	0.005668569590737316	0.0029731048362505335	0.0006635317197011222	0.007037943696450428	0.007869985283767356	0.006204010965228683	0.010681874359970337
Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina	0.00033472243142374186	0.00023256646033847366	0.0	0.0005475898839974061	9.380611615877355e-05	0.0007623345733975727	0.0005048610910769408	0.00014494620885138182	0.0003839017211593832	0.0013526186697446255	0.0
Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X	0.0008368060785593546	0.002522451608286522	0.002785432337826767	0.00010087182073636429	0.00046903058079386775	0.002439470634872233	0.0006202579118945273	0.0	0.004750783799347367	0.0009738854422161304	0.0037607260143366645
Eukaryota;TSAR;Rhizaria;Cercozoa;Novel-clade-10-12;Tremulida	0.0002343057019966193	0.00012522809402840888	0.00043196544276457883	0.000144102601051949	0.0	0.0005946209672501067	0.0004471626806681476	0.0004348386265541455	0.0009757502079467657	0.00041480305872168517	0.00019421589745400615
Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Choanoflagellatea_X	0.0025271543572492512	0.000429353465240259	0.0021747225739182246	0.0	0.0001876122323175471	0.00015246691467951456	0.0005048610910769408	0.0	0.0	0.0	0.00012359193474345846
Eukaryota;Archaeplastida;;;;	0.00035145855299492895	0.0	0.00010426752066731213	8.646156063116939e-05	0.0	0.0	0.0003461904624527594	0.0	0.0	0.0	0.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X	0.002343057019966193	0.00032201509893019426	0.0009533030461011395	0.0029108725412493697	0.0020101310605451475	0.004040373239007135	0.002279087211147333	0.009985183276428526	0.0167637084906264	0.009450295772615785	0.00716833221512059
Eukaryota;TSAR;Stramenopiles;Gyrista;Hyphochytriomyceta;Hyphochytriales	0.0003179863098525548	0.0002146767326201295	0.00010426752066731213	0.00027379494199870306	0.00044222883331993245	9.148014880770872e-05	0.0002740674494417679	0.00011273594021774142	0.0	0.0	0.0
Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina	0.0029288212749577413	0.0032201509893019426	0.00016384896104863335	0.00047553858347143166	0.008522955696711425	0.007425138744892358	0.0	0.0	0.0	0.0	0.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Ochromonadales	0.03956419139428629	0.09622884539697306	0.061324197512474865	0.0038619497081922327	0.021535204095307015	0.0304019027870952	0.03619132792891556	0.11629517490175868	0.09839081195214025	0.08083249170393883	0.05814117730145839
Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalozoa_X	0.0076651436796036886	0.0018784214104261333	0.002338571534966858	0.0020462569349376757	0.0017823162070166976	0.0046807342806610966	0.0026829760840088855	0.00792372608387554	0.007869985283767356	0.013742605684605396	0.006179596737172922
Eukaryota;TSAR;Alveolata;Chrompodellids;Colpodellidea;Colpodellida	0.016217301802480294	0.012522809402840888	0.02986519699113726	0.0065278478276532895	0.03386400793331725	0.008431420381777154	0.010270317052765196	0.01125748888745732	0.06766267835434128	0.0097568893377579	0.13540379250679754
Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes	0.0	0.0	0.0	0.0006916924850493551	0.00044222883331993245	0.0007470878819296212	0.0003317658598505611	0.0006281002383559879	0.0006398362019323054	0.0008837108642331554	0.0006532716550725662
Eukaryota;TSAR;Alveolata;Perkinsea;Perkinsida;Perkinsida_X	0.033371826412947066	0.02064474578696912	0.02063007373203247	0.0035016932055623603	0.0028141834847632066	0.014606330426297493	0.003678273663560569	0.0286993493525736	0.014428306353573485	0.01181286971576973	0.015996327553939052
Eukaryota;TSAR;;;;	0.003045974125956051	0.0010554939353823035	0.001668280330676994	0.001858923553570142	9.380611615877355e-05	0.0010367750198206989	0.00038946427025935435	0.0007730464472073697	0.00020794676562799924	0.00039676814312509016	0.0005649917016843815
Eukaryota;Obazoa;Opisthokonta;;;	0.0006527087412762966	0.0012165014848474006	4.4686080285990914e-05	0.0013257439296779307	0.0001876122323175471	0.001814356284686223	0.005178432334189193	0.002866713908393996	0.001967496320941839	0.0033003895541768866	0.001818567039796603
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pedinophyceae;Pedinomonadales	0.16240732372679956	0.18984579054706788	0.3906308185000372	0.004769796094819511	0.09459676770925464	0.014728303958041105	0.0009087499639384935	0.0005314694324550667	0.0004958730564975367	0.0	0.0
