id	clr	W
00483b371cd20d9fc5855a23ab637a0e	0.44575167608016203	53
004f3d4294f2301b90b6adff264b3691	0.7894752266548295	224
00720fa9ada3835eb4000e4434190d17	6.7855541291254475	264
00d13a2cdadcf086331cfdcab657157b	0.5765799075828544	220
00e5e125856474bdf6e3af102ae1dc2a	0.6620057654762977	48
01210c312f589aa861c0aca2987095ed	0.6494084233500097	98
018dcbdc39d8e5650fa844dfc1a514fc	243.7520618193211	842
01a5d70fc306d62810a9efa6c8181730	1.7353366628564295	2
01afa7958083d6fb63c2ae72a012327d	0.5477982473619274	242
01bb84d673f589da3f66eccc3e29470b	2.6667102575774995	111
01c8089a877bc5fe82e5d4164caee916	585.976692391402	1468
01cb21be512e185b9d2c69b28b0c8cdb	13.160375593407592	57
02178f40138bfee60c05d6c5c2ca51af	0.9504668362684217	11
02408566d206e9ee5499a26889cc5c1f	1.0542261627122915	292
0250ce8de3a4f87c4ef498264fa5f187	22.842348045218184	169
026c6413500d6e52a5fb043bf0402e2c	1.8743680408403203	96
027765c7c796cfa9f034b791138dd414	976.8233008367097	560
027984dab415790d64d5efc507da5534	1.0262289146043577	177
027abd1ed671ed743dfb20d8adee55fa	1.5043501583732013	135
0296cd56274aa9eb9841a32ab3181aff	5.431429057671172	36
02a873cd6726cbf4bc73b98f44beed9d	7.988977119708023	19
02c26e21af122a0b4ea51e3887c91da8	0.6776350316196367	35
033682f8d10f7128d85a79f03ecd45c7	231.3205023309676	784
034556c5105cffd60c0dd06eef16e482	0.34742356340986574	326
0380662a8a75e5ed21ab1ccae48e11ee	0.9677058416947903	268
038e05a0807346cfd87b1ac6b13fcd50	6.482338242009118	92
0394aeba9a4ca29ea8fd89ff29b57bae	1.1241804597901122	62
03a1847ead3019132e695bf61ee09c53	0.9032174932287725	97
03c27d3b6e2d32050b48293d637748dc	7.507758720938167	46
03e888ac157d1dbe3bdfb80053d7c5a0	7.7431008059627775	6
03fcb4586490f135b1ecb6adf1523e56	1.5059465864917867	194
041bf82be9a082b5da063badac657bf3	1.7690208305376192	9
044cc7f64d4861b4d0140cea66350adf	144.9528170603076	680
0488cd20f01dec521a28f3f20fa539e0	0.6409147718667894	117
049b4e483c646d535d726d72c1708232	0.617464300318815	152
04ab6fe6bebe516b130ca5a534438a3f	0.8873630985836203	17
04af14972df3dd95b1da8fc12fa6daed	6.4638789729094945	80
04b574c8ce85b949568a033c9192a84f	1.3288624010905503	336
04bed54bc02108a628f2ba5adc4f4b54	0.5477982473619274	242
04da4060f2a0578db0fec64235e368b6	322.88285995902345	620
0542de1ec63f8cd36379311f61fef6d9	1.1158452252095845	0
059f1c33f9bcf52f40f64b6fb1066a0f	1.4771132982138715	9
05ade40379a28115197c506a7b119fc1	8.05102023403594	93
05cca1c89144f42cccb0719d2bbd8677	1.4793279910979542	34
05ece8640df9935ad74b7a91c8cf010f	5.319859856133347	0
0602204f6749b76609b08c273456097a	547.9817519926759	771
0611692fa033f5736b409f645f4f3d92	1.0247883934632174	231
0653a0e1c4b9cf860a141edee1c00e09	2.798630150949381	9
0682bd54709709bce84b2a2249a6c314	6.246847631285292	15
069253573c28483e10d3ec860f78e816	2.6724324585844133	5
06b2e1b9b010e32c270d7443e91d558a	0.5832597255270783	195
06b3f0c19a5ad95d26cd7de7290d1b15	9.860258288428971	77
06cc2d867dc7c29e8c6ac3975c3073a3	5.190438721527833	22
06d557cbfae5ab5d1edcfa94795b6e14	1.0270218373182622	140
06d650896168e3e788193743ad42dcb9	1.4970555129757432	31
06d6cfcbf235611697475c3fc9d19132	2.2485418687358742	10
06d9d3d8307ee46e30e313d31d36a48e	3.7825292915110516	0
06d9dd8e7cfc68f2e46585ba6cfef0d4	0.7894752266548295	224
06e5d6c1c4e6057ca2e628c33c49ba37	0.9677058416947903	268
0715ce656dd8ad446a072dd3fc7100c1	1.502954663724791	269
0729672ef0d2a2ac12a545d0156c7778	0.887949748985939	19
075381b5c53e8428b0905b2f18c80e5b	1.2847264428906287	12
07545af36e5525c5ff2e485350572072	1.4913914465398852	9
075b7f332e2d859382de6d150b9d5488	1.4802039961576743	110
0770c1ce4058c92fc92f5d189d6eedaf	0.9158895581011512	209
0771cd0166232471121394b7974ba8f9	1225.9410996300776	1114
077682f7b6a4de49fe3d83e6671cbfd2	2.718673956012235	6
