Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Baao	Baao	Baao	Baao	Baao	Bato	Bato	Bato	Bato	Bato	Buhi	Buhi	Buhi	Buhi	Buhi
Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae	1.0	1.0	1.0	33.0	65.0	386.0	3783.5	5737.5	7009.5	8361.0	1011.0	1564.5	2056.5	2426.25	2613.0
Eukaryota;TSAR;Stramenopiles;Bigyra;Bicoecea	303.0	620.5	938.0	1260.5	1583.0	249.0	713.25	912.5	1096.25	1514.0	768.0	975.75	1079.5	1120.0	1138.0
Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea	2188.0	3257.5	4327.0	4858.5	5390.0	4178.0	4210.25	4780.0	5415.25	5644.0	1039.0	2004.25	3301.0	4577.75	5483.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae	5967.0	7018.0	8069.0	11568.5	15068.0	6418.0	7711.75	11139.0	16430.75	23318.0	5830.0	7351.0	9746.5	11658.25	11728.0
Eukaryota;Obazoa;Opisthokonta;Fungi;	19.0	42.5	66.0	98.0	130.0	148.0	157.0	160.5	166.5	183.0	384.0	406.5	446.0	512.0	614.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Fungi_X	1.0	1.0	1.0	1.0	1.0	59.0	131.75	169.0	199.75	253.0	509.0	541.25	688.5	878.5	1039.0
Eukaryota;;;;	669.0	901.5	1134.0	1198.0	1262.0	522.0	1361.25	1923.0	2332.0	2713.0	935.0	1050.5	1219.5	1367.0	1418.0
Eukaryota;TSAR;Stramenopiles;;	1.0	3.5	6.0	10.5	15.0	1.0	3.25	6.0	9.0	12.0	1.0	1.0	1.0	13.75	52.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota	132.0	227.5	323.0	388.0	453.0	1468.0	2235.25	2525.0	3057.5	4553.0	2576.0	2612.75	2720.0	2905.5	3177.0
Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea	478.0	762.0	1046.0	1074.5	1103.0	166.0	173.5	283.0	438.0	582.0	573.0	838.5	974.0	1023.75	1032.0
Eukaryota;TSAR;Rhizaria;Cercozoa;	311.0	376.5	442.0	509.0	576.0	109.0	156.25	176.0	198.25	253.0	108.0	177.0	204.5	210.25	214.0
Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae	228.0	300.0	372.0	1421.5	2471.0	1705.0	1706.5	1944.5	2941.5	5220.0	194.0	334.25	914.5	1481.25	1581.0
;;;;	32.0	62.5	93.0	148.0	203.0	26.0	185.0	349.0	465.5	482.0	216.0	226.5	251.0	285.0	324.0
Eukaryota;TSAR;Alveolata;Ciliophora;Litostomatea	350.0	375.5	401.0	505.5	610.0	111.0	882.0	1366.5	2452.5	5028.0	213.0	248.25	328.0	400.5	414.0
Eukaryota;TSAR;Alveolata;Ciliophora;Colpodea	7.0	12.0	17.0	24.0	31.0	47.0	57.5	128.5	253.0	424.0	345.0	414.75	465.5	521.25	606.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota	7.0	10.5	14.0	17.5	21.0	8.0	35.75	47.5	53.0	62.0	1.0	19.0	26.0	39.25	76.0
Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	478.0	1349.5	2221.0	2605.0	2989.0	2572.0	6469.75	11611.0	16567.25	19910.0	1423.0	2118.25	2925.5	4180.25	6218.0
Eukaryota;TSAR;Rhizaria;Cercozoa;Novel-clade-10-12	238.0	450.0	662.0	790.0	918.0	357.0	548.25	630.0	736.0	1000.0	566.0	1161.5	1380.0	1553.5	2014.0
Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea	696.0	794.0	892.0	1136.0	1380.0	15.0	29.25	84.0	189.5	356.0	433.0	439.0	473.5	535.75	625.0
Eukaryota;Archaeplastida;;;	1.0	4.5	8.0	15.0	22.0	1.0	1.0	4.0	11.5	25.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes	19.0	42.0	65.0	103.0	141.0	151.0	157.0	181.0	218.75	266.0	407.0	495.5	573.0	728.0	1049.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Hyphochytriomyceta	8.0	10.5	13.0	16.5	20.0	7.0	16.75	20.0	23.5	34.0	1.0	1.0	1.0	2.75	8.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae	10984.0	11869.5	12755.0	13302.0	13849.0	1747.0	3804.25	5148.5	6228.0	7491.0	5493.0	6626.25	8207.0	9788.75	10925.0
Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa	106.0	132.0	158.0	308.5	459.0	134.0	140.75	165.0	217.25	308.0	351.0	457.5	493.0	560.5	763.0
Eukaryota;TSAR;Alveolata;Chrompodellids;Colpodellidea	701.0	835.5	970.0	1488.0	2006.0	454.0	529.0	633.5	1166.75	2528.0	542.0	660.5	2465.5	5090.75	7670.0
Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista	1.0	1.0	1.0	1.0	1.0	24.0	35.25	44.5	51.25	55.0	161.0	293.0	378.0	424.0	439.0
Eukaryota;TSAR;Alveolata;Perkinsea;Perkinsida	1155.0	1270.5	1386.0	1690.5	1995.0	211.0	235.75	250.0	431.75	959.0	656.0	841.25	905.0	1126.0	1783.0
Eukaryota;TSAR;;;	60.0	86.5	113.0	148.0	183.0	8.0	23.0	48.5	84.25	130.0	14.0	20.75	28.0	37.0	49.0
Eukaryota;Obazoa;Opisthokonta;;	4.0	22.0	40.0	54.5	69.0	15.0	73.5	106.5	180.0	360.0	104.0	119.0	151.5	180.25	184.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pedinophyceae	9705.0	10159.0	10613.0	18419.5	26226.0	64.0	265.0	649.5	2490.25	7060.0	1.0	1.0	16.5	32.5	34.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae	1322.0	2488.5	3655.0	3903.0	4151.0	1682.0	1755.5	1821.0	1988.25	2367.0	535.0	539.5	647.0	768.75	816.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	58.0	142.0	226.0	294.5	363.0	79.0	453.25	772.5	1179.5	1817.0	2089.0	2099.5	2159.0	2580.0	3675.0
Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea	1.0	38.5	76.0	79.5	83.0	319.0	323.5	336.5	608.5	1390.0	455.0	584.75	859.0	1245.5	1712.0
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Rhizaria_XX	1.0	2.5	4.0	4.5	5.0	1.0	1.0	1.0	2.5	7.0	1.0	1.0	5.0	9.25	10.0
Eukaryota;TSAR;Alveolata;;	443.0	523.5	604.0	1169.0	1734.0	363.0	458.25	497.0	567.5	758.0	322.0	326.5	332.0	357.0	420.0
Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea	175.0	179.0	183.0	381.5	580.0	126.0	159.0	191.5	270.25	442.0	170.0	192.5	206.5	230.5	283.0
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda	1.0	4.5	8.0	400.5	793.0	7.0	112.75	388.0	1076.25	2421.0	11.0	139.25	1590.5	3907.0	6631.0
Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_X-Group-3	1.0	1.0	1.0	1.0	1.0	1.0	19.75	26.5	27.75	30.0	50.0	72.5	86.0	108.0	156.0
Eukaryota;Obazoa;Opisthokonta;Metazoa;Gastrotricha	1.0	8.0	15.0	30.5	46.0	1.0	2.5	4.0	28.5	99.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Haptista;Centroplasthelida;Centroplasthelida_X;Pterocystida	84.0	126.0	168.0	229.0	290.0	1.0	13.75	30.5	46.0	55.0	56.0	79.25	91.0	96.25	100.0
Eukaryota;Obazoa;Opisthokonta;Metazoa;Rotifera	25.0	26.0	27.0	243.0	459.0	623.0	1299.5	2401.0	3584.25	4506.0	116.0	125.0	144.5	219.0	393.0
Eukaryota;TSAR;Alveolata;Ciliophora;Heterotrichea	1.0	1.0	1.0	1.0	1.0	107.0	143.75	313.5	663.25	1240.0	1.0	19.0	32.5	99.25	277.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae	207.0	211.0	215.0	564.0	913.0	281.0	290.0	363.0	447.5	491.0	236.0	351.5	391.0	392.25	393.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Eustigmatophyceae	134.0	168.0	202.0	222.0	242.0	271.0	296.5	317.5	361.75	457.0	2060.0	2495.75	3151.5	3758.5	4048.0
Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea	8.0	15.5	23.0	24.5	26.0	1.0	3.25	4.5	6.25	10.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Synchromophyceae	103.0	121.0	139.0	158.0	177.0	11.0	15.5	20.5	40.0	88.0	15.0	18.75	20.5	30.0	57.0
