id	clr	W
;;;;;	1.2200234666637482	17
Bacteria;;;;;	14.099647915216096	20
Bacteria;CCD;Chloroflexi;Chloroflexi_X;Anaerolineae;	0.33790294250774844	14
Bacteria;CCD;Chloroflexi;Chloroflexi_X;Anaerolineae;Anaerolineales	1.61765210480349	11
Bacteria;CCD;Chloroflexi;Chloroflexi_X;Anaerolineae;RBG13549	20.90174525882572	52
Bacteria;CCD;Chloroflexi;Chloroflexi_X;Chloroflexia;Chloroflexales	16.429437778523774	20
Bacteria;CCD;Chloroflexi;Chloroflexi_X;Dehalococcoidia;	0.9035323296951976	16
Bacteria;CCD;Patescibacteria;Patescibacteria_X;Microgenomatia;Candidatus_Woesebacteria	0.5257947335875338	20
Bacteria;CCD;Patescibacteria;Patescibacteria_X;Saccharimonadia;Saccharimonadales	9.575666507524781	20
Bacteria;CMS;Cyanobacteria;Cyanobacteria_X;Cyanophyceae;	9.287724400195584	20
Bacteria;CMS;Cyanobacteria;Cyanobacteria_X;Cyanophyceae;Chroococcales	20.46630259405866	37
Bacteria;CMS;Cyanobacteria;Cyanobacteria_X;Cyanophyceae;Nostocales	10.222514582289016	17
Bacteria;CMS;Cyanobacteria;Cyanobacteria_X;Cyanophyceae;Synechococcales	1.9483933069338824	23
Bacteria;DST;Deinococcus_Thermus;Deinococcus_Thermus_X;Deinococci;Deinococcales	0.15945341919427616	5
Bacteria;DST;Deinococcus_Thermus;Deinococcus_Thermus_X;Deinococci;Thermales	5.38093569222231	20
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;;	2.0732971591699223	14
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Bacteroidia;	4.067091680333922	15
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Bacteroidia;Bacteroidales	3.864688285888985	5
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Bacteroidia;Chitinophagales	4.407897016352654	25
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Bacteroidia;Cytophagales	56.282206786767546	44
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Bacteroidia;Flavobacteriales	17.075768848354315	30
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Bacteroidia;Sphingobacteriales	16.466902094357607	26
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Ignavibacteria;Ignavibacteriales	2.7802269920264475	18
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Ignavibacteria;Kryptoniales	0.4340550941159382	18
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Ignavibacteria;OPB56	40.66724592386423	88
Bacteria;FCB;Fibrobacteres;Fibrobacteres_X;Fibrobacteria;Fibrobacterales	8.918339973429187	15
Bacteria;FCB;Gemmatimonadetes;Gemmatimonadetes_X;Gemmatimonadetes_XX;Gemmatimonadales	2.7917203307170113	22
Bacteria;Gracilicutes;Dependentiae;Dependentiae_X;Babeliae;Babeliales	11.864487993616427	18
Bacteria;Gracilicutes;Fusobacteria;Fusobacteria_X;Fusobacteriia;Fusobacteriales	0.2877294264897699	11
Bacteria;Gracilicutes;Spirochaetes;Spirochaetes_X;Leptospirae;Leptospirales	3.6206267773118315	6
Bacteria;PANNAM;;;;	1.302434994123553	3
Bacteria;PANNAM;Acidobacteria;Acidobacteria_X;Acidobacteriia;Solibacterales	1.481941286934854	5
Bacteria;PANNAM;Acidobacteria;Acidobacteria_X;Blastocatellia_(Subgroup_4);1124	12.45964183627238	22
Bacteria;PANNAM;Acidobacteria;Acidobacteria_X;Subgroup_6;Unknown_Order	11.885597064442214	32
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;;	11.381969123563335	29
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;	5.701697264857489	10
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;Acetobacterales	0.17380807169657156	14
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;Alphaproteobacteria_X	2.8002150913519124	5
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;Caulobacterales	6.316545900762613	12
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;Micavibrionales	0.03954389124762737	7
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;Paracaedibacterales	0.9023847480593594	6
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;Reyranellales	3.539242056423281	13
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;Rhizobiales	3.4560403916981337	22
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;Rhodobacterales	16.133342590731843	28
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;Rhodospirillales	4.171540733636409	19
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;Rickettsiales	24.34130516570886	45
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;SAR11_clade	48.505521255897	71
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;Sphingomonadales	22.742905183163277	43
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Deltaproteobacteria;	21.492472554475924	35
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Deltaproteobacteria;Bdellovibrionales	0.9943789689460971	17
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Deltaproteobacteria;Bradymonadales	8.005155672862633	22
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Deltaproteobacteria;Desulfarculales	0.87462143937234	7
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Deltaproteobacteria;Desulfobacterales	17.581325880821122	22
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Deltaproteobacteria;Desulfovibrionales	4.4811021854956	19
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Deltaproteobacteria;Desulfuromonadales	4.4811021854956	19
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Deltaproteobacteria;MBNT15	2.883947271560151	14
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Deltaproteobacteria;Myxococcales	29.270921305621318	27
