Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Baao	Baao	Baao	Baao	Baao	Bato	Bato	Bato	Bato	Bato
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Planctonema	1.0	2.5	4.0	5.0	6.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;	1.0	15.5	30.0	30.5	31.0	39.0	39.0	39.0	39.0	39.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Carteria	116.0	120.5	125.0	127.5	130.0	397.0	397.0	397.0	397.0	397.0
Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Philodina	1.0	1.0	1.0	2.5	4.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Cercomonadidae;	1.0	5.0	9.0	14.0	19.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_X;Litostomatea_XX;Pseudoholophrya	1.0	1.0	1.0	30.0	59.0	85.0	85.0	85.0	85.0	85.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Polyedriopsis	1.0	1.0	1.0	1.0	1.0	13.0	13.0	13.0	13.0	13.0
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-G;Chrysophyceae_Clade-G_X	1.0	1.0	1.0	1.0	1.0	13.0	13.0	13.0	13.0	13.0
Eukaryota;Archaeplastida;Chlorophyta;;;;	1.0	12.5	24.0	85.5	147.0	4.0	4.0	4.0	4.0	4.0
Eukaryota;Excavata;;;;;	1.0	1.0	1.0	1.0	1.0	13.0	13.0	13.0	13.0	13.0
Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Hemiselmidaceae;Chroomonas	1.0	1.0	1.0	3.5	6.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Chromeraceae;Chromera	32.0	35.0	38.0	98.0	158.0	6.0	6.0	6.0	6.0	6.0
Eukaryota;Archaeplastida;Streptophyta;Klebsormidiophyceae;Klebsormidiophyceae_X;Klebsormidiophyceae_XX;Elakatothrix	1.0	1.0	1.0	1.0	1.0	265.0	265.0	265.0	265.0	265.0
Eukaryota;Opisthokonta;Metazoa;Arthropoda;;;	1.0	5.5	10.0	13.0	16.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Protodesmus	1.0	1.0	1.0	1.0	1.0	35.0	35.0	35.0	35.0	35.0
Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Tremellomycetes;Cryptococcus	1.0	1.0	1.0	1.0	1.0	21.0	21.0	21.0	21.0	21.0
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira	1.0	1.0	1.0	1.0	1.0	31.0	31.0	31.0	31.0	31.0
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Aulacoseira	1.0	1.0	1.0	5.0	9.0	564.0	564.0	564.0	564.0	564.0
Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida;Actinocephalidae;Syncystis	1.0	1.0	1.0	4.0	7.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Ankyra	1.0	1.0	1.0	1.0	1.0	14.0	14.0	14.0	14.0	14.0
Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Thraustochytriales;Thraustochytriaceae;Labyrinthuloides	1.0	1.0	1.0	1.0	1.0	49.0	49.0	49.0	49.0	49.0
Eukaryota;Rhizaria;Cercozoa;Novel-clade-10-12;;;	1.0	22.0	43.0	46.0	49.0	40.0	40.0	40.0	40.0	40.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Desmodesmus	34.0	64.0	94.0	94.5	95.0	145.0	145.0	145.0	145.0	145.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Pseudomuriella	42.0	48.0	54.0	55.0	56.0	207.0	207.0	207.0	207.0	207.0
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;Chlorochromonas	1.0	28.5	56.0	70.5	85.0	6.0	6.0	6.0	6.0	6.0
Eukaryota;Alveolata;Ciliophora;Colpodea;Colpodea_X;Cyrtolophosidida;Cyrtolophosis	1.0	3.0	5.0	5.0	5.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;Oxytrichidae_X	220.0	732.0	1244.0	1373.5	1503.0	185.0	185.0	185.0	185.0	185.0
Eukaryota;Excavata;Discoba;Jakobida;Jakobida_X;Jakobidae;Andalucia	1.0	1.0	1.0	1.0	1.0	11.0	11.0	11.0	11.0	11.0
Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Ceratoperidiniaceae;Ceratoperidinium	1.0	1.0	1.0	131.5	262.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Rhizaria;Cercozoa;Filosa-Granofilosea;Filosa-Granofilosea_X;Novel-Gran-6;Novel-Gran-6_X	1.0	1.0	1.0	1.0	1.0	9.0	9.0	9.0	9.0	9.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;	118.0	160.5	203.0	212.0	221.0	133.0	133.0	133.0	133.0	133.0
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Gomphonema	1.0	4.0	7.0	9.0	11.0	8.0	8.0	8.0	8.0	8.0
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Catenochytridium	1.0	1.0	1.0	9.5	18.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Craspedida;Salpingoecidae_Group_C1;Salpingoeca_C1	1.0	4.5	8.0	15.0	22.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_XX;Chrysophyceae_XXX	29.0	93.0	157.0	162.0	167.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Fungi;Basidiomycota;Ustilaginomycotina;Ustilaginomycetes;Sporisorium	1.0	1.0	1.0	1.0	1.0	12.0	12.0	12.0	12.0	12.0
Eukaryota;Alveolata;Ciliophora;Colpodea;Colpodea_X;Platyophryida;Kuklikophrya	1.0	1.0	1.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Hamakko	8.0	10.5	13.0	23.0	33.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Asplanchna	1.0	1.0	1.0	1.0	1.0	111.0	111.0	111.0	111.0	111.0
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_N;Strombidium_N	22.0	110.0	198.0	334.0	470.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Golenkinia	1.0	1.0	1.0	1.0	1.0	69.0	69.0	69.0	69.0	69.0
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Picochlorum	1.0	22.5	44.0	70.0	96.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Chytriomyces	1.0	1.0	1.0	1.0	1.0	65.0	65.0	65.0	65.0	65.0
Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Nassulida;Furgasonia	1.0	1.0	1.0	4.5	8.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;Paraphysomonas	1.0	1.0	1.0	3.0	5.0	27.0	27.0	27.0	27.0	27.0
Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Monomastigales;Monomastigaceae;Monomastigaceae-A	1.0	7.5	14.0	18.5	23.0	108.0	108.0	108.0	108.0	108.0
Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum	539.0	543.0	547.0	659.0	771.0	15.0	15.0	15.0	15.0	15.0
Eukaryota;Alveolata;Ciliophora;Colpodea;Colpodea_X;Cyrtolophosidida;Microdiaphanosoma	1.0	1.0	1.0	3.5	6.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Craspedida;Monosigidae_Group_O;Monosigidae_Group_O_X	43.0	137.0	231.0	268.0	305.0	14.0	14.0	14.0	14.0	14.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Tetracystis	25.0	30.0	35.0	37.5	40.0	82.0	82.0	82.0	82.0	82.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Oogamochlamys	1.0	7.5	14.0	51.0	88.0	75.0	75.0	75.0	75.0	75.0
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Hymenostomatia;Tetrahymenida;Tetrahymena	1.0	4.5	8.0	12.5	17.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Mychonastes	46.0	53.0	60.0	72.5	85.0	267.0	267.0	267.0	267.0	267.0
Eukaryota;Archaeplastida;Streptophyta;Embryophyceae;Embryophyceae_X;Embryophyceae_XX;Muntingia	1.0	1.0	1.0	1.0	1.0	17.0	17.0	17.0	17.0	17.0
Eukaryota;Opisthokonta;Fungi;Basidiomycota;Ustilaginomycotina;Ustilaginomycetes;Schizonella	1.0	1.0	1.0	4.0	7.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida;Actinocephalidae;Monocystis	1.0	4.5	8.0	14.0	20.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Metazoa;Gastrotricha;Gastrotricha_X;Gastrotricha_XX;Gastrotricha_XXX	1.0	7.5	14.0	14.5	15.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Ciliophora;Litostomatea;Haptoria_6;Lacrymariidae;Lacrymaria	1.0	1.0	1.0	3.0	5.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Euplotia;Aspidiscidae;Aspidisca	1.0	1.0	1.0	3.0	5.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Trebouxiophyceae_X;Trebouxiophyceae_XX;Choricystis	43.0	77.0	111.0	141.5	172.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Endochytrium	1.0	1.0	1.0	15.0	29.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Halteriidae;Halteriidae_X	207.0	337.0	467.0	616.0	765.0	3347.0	3347.0	3347.0	3347.0	3347.0
Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;	1.0	1.0	1.0	1.0	1.0	11.0	11.0	11.0	11.0	11.0
Eukaryota;Alveolata;Ciliophora;;;;	51.0	76.0	101.0	188.0	275.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;	1.0	1.0	1.0	1.0	1.0	17.0	17.0	17.0	17.0	17.0
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Glissomonadida_Clade-Y;Glissomonadida_Clade-Y_X	24.0	25.0	26.0	42.0	58.0	74.0	74.0	74.0	74.0	74.0
Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Ganoderma	1.0	1.0	1.0	1.0	1.0	9.0	9.0	9.0	9.0	9.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlorococcum	1.0	1.0	1.0	1.0	1.0	7.0	7.0	7.0	7.0	7.0
Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota_X;Saprolegniales;Saprolegniales_X	1.0	1.0	1.0	5.5	10.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;;	1.0	1.0	1.0	1.0	1.0	162.0	162.0	162.0	162.0	162.0
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-B2;	27.0	55.0	83.0	87.5	92.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Arkaya	1.0	1.0	1.0	5.0	9.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Planktosphaeria	1.0	1.0	1.0	19.0	37.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Rhizaria;Cercozoa;Filosa;Filosa_X;Filosa_XX;	1.0	1.0	1.0	1.0	1.0	7.0	7.0	7.0	7.0	7.0
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Tintinnida;Tintinnidiidae;Tintinnidium	12.0	94.0	176.0	178.5	181.0	34.0	34.0	34.0	34.0	34.0
Eukaryota;Stramenopiles;Ochrophyta;Eustigmatophyceae;Eustigmatophyceae_X;Eustigmatophyceae_XX;	1.0	7.0	13.0	17.5	22.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Catena	1.0	61.5	122.0	131.0	140.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Ciliophora;Colpodea;Colpodea_X;Bursariomorphida;Bursariomorphida_X	1.0	3.0	5.0	5.5	6.0	61.0	61.0	61.0	61.0	61.0
Eukaryota;Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Chrompodellids_CHR1_XX;Chrompodellids_CHR1_XXX	1.0	6.5	12.0	143.0	274.0	154.0	154.0	154.0	154.0	154.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Pseudodidymocystis	1.0	1.0	1.0	4.0	7.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Stramenopiles;Ochrophyta;Phaeothamniophyceae;Phaeothamniales;Phaeothamniales_X;	1.0	1.0	1.0	2.5	4.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Testudinella	1.0	1.0	1.0	1.0	1.0	98.0	98.0	98.0	98.0	98.0
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;;	1.0	6.0	11.0	19.5	28.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Leptophryidae;Leptophryidae_X	1.0	1.0	1.0	1.0	1.0	17.0	17.0	17.0	17.0	17.0
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Micractinium	122.0	144.0	166.0	178.5	191.0	670.0	670.0	670.0	670.0	670.0
Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa_X;;;	16.0	16.5	17.0	26.5	36.0	10.0	10.0	10.0	10.0	10.0
Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Coprinopsis	1.0	7.5	14.0	18.0	22.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;Hyaloraphidium	1.0	1.0	1.0	5.0	9.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Paulschulzia	23.0	30.5	38.0	46.0	54.0	14.0	14.0	14.0	14.0	14.0
Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa_X;Pterocystida;Heterophryidae;Sphaerastrum	34.0	47.0	60.0	73.5	87.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Radiococcus	1.0	1.0	1.0	8.0	15.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Craspedida;;	1.0	1.0	1.0	4.5	8.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;Cyrtohymena	90.0	92.5	95.0	231.5	368.0	34.0	34.0	34.0	34.0	34.0
Eukaryota;Alveolata;Ciliophora;CONTH_4;CONTH_4_X;CONTH_4_XX;CONTH_4_XXX	1.0	1.0	1.0	1.0	1.0	8.0	8.0	8.0	8.0	8.0
Eukaryota;Rhizaria;Cercozoa;Cercozoa_X;Cercozoa_XX;Cercozoa_XXX;Cercozoa_XXXX	1.0	1.0	1.0	1.0	1.0	8.0	8.0	8.0	8.0	8.0
Eukaryota;Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;	1.0	1.0	1.0	4.5	8.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Ichthyophonidae_Freshwater;Ichthyophonidae_Freshwater_X	1.0	1.0	1.0	1.0	1.0	8.0	8.0	8.0	8.0	8.0
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peniculia;Frontoniidae_2;Frontoniidae_2_X	1.0	1.0	1.0	14.0	27.0	152.0	152.0	152.0	152.0	152.0
Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellida_X;Choanoflagellida_XX;Clade-2;Sphaeroeca	1.0	1.0	1.0	3.5	6.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Parachlorella	21.0	26.0	31.0	31.5	32.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Spirofilidae;Pseudouroleptus	1.0	1.0	1.0	1.0	1.0	1463.0	1463.0	1463.0	1463.0	1463.0
Eukaryota;Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Pseudoperkinsidae;Anurofeca	1.0	1.0	1.0	2.5	4.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Tovelliaceae;Tovellia	1.0	1.0	1.0	1.0	1.0	8.0	8.0	8.0	8.0	8.0
Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Pseudodendromonadales;Pseudodendromonadales_X;Adriamonas	14.0	14.5	15.0	18.5	22.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Rhizaria;Cercozoa;Filosa;Filosa_X;Filosa_XX;Filosa_XXX	14.0	16.5	19.0	24.5	30.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Glaucophyta;Glaucocystophyceae;Glaucocystophytes;Cyanophoraceae;Cyanophora	1.0	1.0	1.0	4.0	7.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Monactinus	1.0	1.0	1.0	1.0	1.0	77.0	77.0	77.0	77.0	77.0
Eukaryota;Alveolata;Ciliophora;Litostomatea;Rhynchostomatia;Dileptidae;Dileptidae_X	1.0	1.0	1.0	1.0	1.0	604.0	604.0	604.0	604.0	604.0
Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Spongomonadida;Spongomonadidae;Spongomonas	1.0	2.5	4.0	6.0	8.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Cyclidium_3	1.0	3.5	6.0	7.5	9.0	48.0	48.0	48.0	48.0	48.0
Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Pyrenomonadales;Pyrenomonadaceae;Rhodomonas	1.0	4.5	8.0	11.0	14.0	14.0	14.0	14.0	14.0	14.0
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO4;OLIGO4_X;OLIGO4_XX	1.0	1.0	1.0	3.5	6.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Amoebozoa;Lobosa;;;;	1.0	1.0	1.0	3.0	5.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Ciliophora;Prostomatea_1;Prostomatea_1_X;Colepidae;Levicoleps	1.0	1.0	1.0	3.5	6.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Deasonia	1.0	8.5	16.0	22.5	29.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Stramenopiles;Ochrophyta;Xanthophyceae;Xanthophyceae_X;Xanthophyceae_XX;Xanthonema	15.0	16.0	17.0	80.5	144.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;Acrispumella	120.0	174.0	228.0	341.5	455.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Komma	168.0	168.5	169.0	198.5	228.0	12.0	12.0	12.0	12.0	12.0
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;	1.0	1.0	1.0	17.0	33.0	10.0	10.0	10.0	10.0	10.0
Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;	1.0	1.0	1.0	1.0	1.0	49.0	49.0	49.0	49.0	49.0
Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Chilomonas	1.0	9.0	17.0	23.0	29.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;	1.0	1.0	1.0	5.0	9.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Protocyclidium	1.0	1.0	1.0	1.0	1.0	16.0	16.0	16.0	16.0	16.0
Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota_X;Peronosporales;	1.0	1.0	1.0	1.0	1.0	33.0	33.0	33.0	33.0	33.0
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Meyerella	1.0	4.5	8.0	8.0	8.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Skeletonema	1.0	1.0	1.0	1.0	1.0	237.0	237.0	237.0	237.0	237.0
Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Notholca	1.0	5.0	9.0	31.5	54.0	137.0	137.0	137.0	137.0	137.0
Eukaryota;Opisthokonta;Fungi;Entomophthoromycota;Entomophthoromycotina;Entomophthorales;Basidiobolus	1.0	3.5	6.0	13.5	21.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Fungi;Cryptomycota;Cryptomycotina;Cryptomycotina_X;	1.0	1.0	1.0	4.0	7.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;LKM11-Rozella	1.0	6.0	11.0	20.5	30.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Araphid-pennate;Synedra	1.0	1.0	1.0	5.5	10.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Apiospora	1.0	1.0	1.0	7.0	13.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Rhizaria;Foraminifera;;;;	1.0	1.0	1.0	4.0	7.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Stramenopiles;Ochrophyta;Xanthophyceae;Xanthophyceae_X;Xanthophyceae_XX;Bumilleriopsis	1.0	1.0	1.0	6.5	12.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptophyceae_X;;	1.0	1.0	1.0	1.0	1.0	33.0	33.0	33.0	33.0	33.0
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Bodomorphidae;Bodomorpha	1.0	1.0	1.0	5.0	9.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Palaeoheterodonta;Elliptio	1.0	6.5	12.0	16.5	21.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Scuticociliatia_2_XX	1.0	1.0	1.0	1.0	1.0	6.0	6.0	6.0	6.0	6.0
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Paracercomonadidae;	1.0	1.0	1.0	1.0	1.0	5.0	5.0	5.0	5.0	5.0
Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Dolichomastigales;Crustomastigaceae;Crustomastigaceae-AB	8.0	10.5	13.0	16.5	20.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Arctodiaptomus	1.0	1.0	1.0	1.0	1.0	2049.0	2049.0	2049.0	2049.0	2049.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Pediastrum	1.0	1.0	1.0	1.0	1.0	9.0	9.0	9.0	9.0	9.0
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;	1.0	1.0	1.0	1.0	1.0	287.0	287.0	287.0	287.0	287.0
Eukaryota;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX	1.0	1.0	1.0	1.0	1.0	10.0	10.0	10.0	10.0	10.0
