	W	Reject null hypothesis
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Spizellomycetales-and-Rhizophlyctidales	68	True
Eukaryota;Stramenopiles;Stramenopiles_X;Stramenopiles_X-Group-3;Stramenopiles_X-Group-3_X;Stramenopiles_X-Group-3_XX;Stramenopiles_X-Group-3_XXX	68	True
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Schroederia	67	True
Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;	67	True
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Protocyclidium	67	True
Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Thraustochytriales;Thraustochytriaceae;Labyrinthuloides	67	True
Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;	67	True
Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Tremellomycetes;Cryptococcus	67	True
Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptophyceae_X;;	67	True
Eukaryota;Excavata;Discoba;Jakobida;Jakobida_X;Jakobidae;Andalucia	67	True
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Scuticociliatia_2_XX	67	True
Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota_X;Peronosporales;	67	True
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhizophydium	67	True
Eukaryota;Stramenopiles;Opalozoa;MAST-12;MAST-12_X;MAST-12_XX;MAST-12_XXX	67	True
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;	66	True
Eukaryota;Archaeplastida;Streptophyta;Embryophyceae;Embryophyceae_X;Embryophyceae_XX;Muntingia	66	True
Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Ganoderma	66	True
Eukaryota;Rhizaria;Cercozoa;Filosa;Filosa_X;Filosa_XX;	66	True
Eukaryota;Rhizaria;Cercozoa;Filosa-Granofilosea;Filosa-Granofilosea_X;Novel-Gran-6;Novel-Gran-6_X	66	True
Eukaryota;Stramenopiles;Sagenista;MAST-6;MAST-6_X;MAST-6_XX;MAST-6_XXX	66	True
Eukaryota;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Leptophryidae;Leptophryidae_X	66	True
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlorococcum	66	True
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Pediastrum	66	True
Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Tovelliaceae;Tovellia	65	True
Eukaryota;Alveolata;Ciliophora;CONTH_4;CONTH_4_X;CONTH_4_XX;CONTH_4_XXX	65	True
Eukaryota;Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Ichthyophonidae_Freshwater;Ichthyophonidae_Freshwater_X	65	True
Eukaryota;Rhizaria;Cercozoa;Cercozoa_X;Cercozoa_XX;Cercozoa_XXX;Cercozoa_XXXX	65	True
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Polyedriopsis	64	True
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-G;Chrysophyceae_Clade-G_X	64	True
Eukaryota;Excavata;;;;;	64	True
Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Bicoecales;Bicoecaceae;Bicosoeca	64	True
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Cercomonadidae;Cercomonadidae_X	64	True
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Selenastraceae;Monoraphidium	14	False
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Aulacoseira	8	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Carteria	8	False
Eukaryota;Alveolata;Ciliophora;Litostomatea;Haptoria_5;Pleurostomatida;Pleurostomatida_X	3	False
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peniculia;Frontoniidae_2;Frontoniidae_2_X	3	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Ourococcus	3	False
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;Paraphysomonas	2	False
Eukaryota;Opisthokonta;Metazoa;Gastrotricha;Gastrotricha_X;Gastrotricha_XX;Chaetonotus	2	False
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Endochytrium	2	False
Eukaryota;Stramenopiles;Ochrophyta;Eustigmatophyceae;Eustigmatophyceae_X;Eustigmatophyceae_XX;	1	False
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;	1	False
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Oocystaceae	1	False
Eukaryota;Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;	1	False
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Gromochytrium	1	False
Eukaryota;Amoebozoa;Lobosa;;;;	1	False
Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Hemiselmidaceae;Chroomonas	1	False
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;Chrysophyceae_Clade-F_X	1	False
Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;;;	1	False
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Pansomonadida;Pansomonadida_X;Pansomonadida_XX	1	False
Eukaryota;Alveolata;Ciliophora;Colpodea;Colpodea_X;Colpodida;Colpoda	1	False
Eukaryota;Stramenopiles;Ochrophyta;Synurophyceae;Synurales;Synurales_X;Synurales_XX	1	False
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Conticribra	1	False
Eukaryota;Stramenopiles;Ochrophyta;Xanthophyceae;Xanthophyceae_X;Xanthophyceae_XX;Bumilleriopsis	1	False
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Cyclotella	1	False
Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Monomastigales;Monomastigaceae;Monomastigaceae-A	1	False
Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Nassulida;Furgasonia	1	False
Eukaryota;Stramenopiles;Ochrophyta;Eustigmatophyceae;Eustigmatophyceae_X;Eustigmatophyceae_XX;Nannochloropsis	1	False
Eukaryota;Alveolata;Ciliophora;Litostomatea;Rhynchostomatia;Dileptidae;	1	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Raphidocelis	1	False
Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Monomastigales;Monomastigaceae;	1	False
Eukaryota;Opisthokonta;;;;;	1	False
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-D;Chrysophyceae_Clade-D_X	1	False
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Bodomorphidae;Bodomorpha	1	False
Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa_X;Centroheliozoa_XX;Centroheliozoa_XXX;Centroheliozoa_XXXX	1	False
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Arkaya	1	False
Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota_X;Saprolegniales;Saprolegniales_X	1	False
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Araphid-pennate;Synedra	1	False
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;;;	1	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Paulschulzia	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Planktosphaeria	0	False
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Hymenostomatia;Tetrahymenida;Tetrahymena	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Mychonastes	0	False
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Micractinium	0	False
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-B2;	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Neochlorosarcina	0	False
Eukaryota;Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes;Hyaloraphidium	0	False
Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa_X;Pterocystida;Heterophryidae;Sphaerastrum	0	False
Eukaryota;Opisthokonta;Fungi;Basidiomycota;Ustilaginomycotina;Ustilaginomycetes;Schizonella	0	False
Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Coprinopsis	0	False
Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa_X;;;	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Pseudodidymocystis	0	False
Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida;Actinocephalidae;Monocystis	0	False
Eukaryota;Opisthokonta;Metazoa;Gastrotricha;Gastrotricha_X;Gastrotricha_XX;Gastrotricha_XXX	0	False
Eukaryota;Alveolata;Ciliophora;Litostomatea;Haptoria_6;Lacrymariidae;Lacrymaria	0	False
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Euplotia;Aspidiscidae;Aspidisca	0	False
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Trebouxiophyceae_X;Trebouxiophyceae_XX;Choricystis	0	False
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Halteriidae;Halteriidae_X	0	False
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Catena	0	False
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Tintinnida;Tintinnidiidae;Tintinnidium	0	False
Eukaryota;Alveolata;Ciliophora;;;;	0	False
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Watanabea-Clade;Watanabea-Clade_X;	0	False
Eukaryota;Alveolata;Ciliophora;Colpodea;Colpodea_X;Bursariomorphida;Bursariomorphida_X	0	False
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Glissomonadida_Clade-Y;Glissomonadida_Clade-Y_X	0	False
Eukaryota;Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Chrompodellids_CHR1_XX;Chrompodellids_CHR1_XXX	0	False
Eukaryota;Stramenopiles;Ochrophyta;Phaeothamniophyceae;Phaeothamniales;Phaeothamniales_X;	0	False
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;;	0	False
Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Pseudodendromonadales;Pseudodendromonadales_X;Paramonas	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Radiococcus	0	False
Eukaryota;Alveolata;;;;;	0	False
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;LKM11-Rozella	0	False
Eukaryota;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Apiospora	0	False
Eukaryota;Rhizaria;Foraminifera;;;;	0	False
Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Palaeoheterodonta;Elliptio	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlamydomonadales_XX	0	False
Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Dolichomastigales;Crustomastigaceae;Crustomastigaceae-AB	0	False
Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa_X;Pterocystida;Pterocystidae;Raphidiophrys	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Pascherina	0	False
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Paracercomonadidae;Paracercomonas	0	False
Eukaryota;Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Colpodellaceae;Voromonas	0	False
Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota_X;Oomycota_XX;Chlamydomyzium	0	False
Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_X;Litostomatea_XX;	0	False
Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Craspedida;;	0	False
Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Rhynchodia;Hypocomidae;Hypocoma	0	False
Eukaryota;Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Alphamonaceae;Alphamonadea_ALPH2	0	False
Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida_X;Parvilucifera-group;Parvilucifera-group_X	0	False
Eukaryota;Alveolata;Ciliophora;Prostomatea_1;Prostomatea_1_X;Colepidae;Coleps	0	False
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Campanella	0	False
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Cladochytrium	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;;	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Gungnir	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Hariotina	0	False
Eukaryota;Alveolata;Apicomplexa;;;;	0	False
Eukaryota;Stramenopiles;Opalozoa;Bicoecea;;;	0	False
Eukaryota;Opisthokonta;Fungi;Cryptomycota;Cryptomycotina;Cryptomycotina_X;	0	False
Eukaryota;Opisthokonta;Fungi;Entomophthoromycota;Entomophthoromycotina;Entomophthorales;Basidiobolus	0	False
Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Notholca	0	False
Eukaryota;Archaeplastida;Chlorophyta;Pedinophyceae;Pedinomonadales;Pedinomonadaceae;Pedinomonas	0	False
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;Cyrtohymena	0	False
Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellida_X;Choanoflagellida_XX;Clade-2;Sphaeroeca	0	False
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Parachlorella	0	False
Eukaryota;Opisthokonta;Fungi;;;;	0	False
Eukaryota;Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Pseudoperkinsidae;Anurofeca	0	False
Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Pseudodendromonadales;Pseudodendromonadales_X;Adriamonas	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Tetracystis	0	False
Eukaryota;Rhizaria;Cercozoa;Filosa;Filosa_X;Filosa_XX;Filosa_XXX	0	False
Eukaryota;Archaeplastida;Glaucophyta;Glaucocystophyceae;Glaucocystophytes;Cyanophoraceae;Cyanophora	0	False
Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Craspedida;Salpingoecidae_Group_C1;Salpingoecidae_Group_C1_X	0	False
Eukaryota;;;;;;	0	False
Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Spongomonadida;Spongomonadidae;Spongomonas	0	False
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Cyclidium_3	0	False
Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Pyrenomonadales;Pyrenomonadaceae;Rhodomonas	0	False
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO4;OLIGO4_X;OLIGO4_XX	0	False
Eukaryota;Alveolata;Ciliophora;Prostomatea_1;Prostomatea_1_X;Colepidae;Levicoleps	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Deasonia	0	False
Eukaryota;Stramenopiles;Ochrophyta;Xanthophyceae;Xanthophyceae_X;Xanthophyceae_XX;Xanthonema	0	False
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;Acrispumella	0	False
Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Komma	0	False
Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Chilomonas	0	False
Eukaryota;Opisthokonta;Metazoa;Arthropoda;Hexapoda;Insecta;	0	False
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Meyerella	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Oogamochlamys	0	False
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Gomphonema	0	False
Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Craspedida;Monosigidae_Group_O;Monosigidae_Group_O_X	0	False
Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Ptygura	0	False
Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;Urotrichidae;Urotricha	0	False
Eukaryota;Apusozoa;Apusomonadidae;Apusomonadidae_Group-4;Apusomonadidae_Group-4_X;Apusomonadidae_Group-4_XX;Diphylleia	0	False
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;	0	False
Eukaryota;Opisthokonta;Fungi;Cryptomycota;Cryptomycotina;Cryptomycotina_X;Rozella	0	False
Eukaryota;Protalveolata;Protalveolata_X;Colponemea;Colponemida;Colponemidae;Colponema	0	False
Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Choanoflagellatea_X;Choanoflagellatea_X_Group_L;Choanoflagellatea_X_Group_L_X	0	False
Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia	0	False
Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Tovelliaceae;Esoptrodinium	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chloromonas	0	False
Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota_X;;	0	False
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Cercomonadidae;Cercomonas	0	False
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae_C;Strobilidiidae_C_X	0	False
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;	0	False
Eukaryota;Alveolata;Ciliophora;Colpodea;Colpodea_X;Cyrtolophosidida;Microdiaphanosoma	0	False
Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Polyarthra	0	False
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-B2;Chrysosphaerella	0	False
Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Pseudodendromonadales;Pseudodendromonadales_X;Pseudodendromonadales_XX	0	False
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Nannochloris	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Hafniomonas	0	False
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Eunotia	0	False
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;;	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Spermatozopsis	0	False
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;Chromulinospumella	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Wislouchiella	0	False
Eukaryota;Alveolata;Ciliophora;Litostomatea;Haptoria_4;Didiniidae;Didiniidae_X	0	False
Eukaryota;Stramenopiles;Pseudofungi;Pirsonia_Clade;Pirsonia_Clade_X;Pirsonia_Clade_XX;Pirsonia	0	False
Eukaryota;Rhizaria;Cercozoa;Novel-clade-10-12;Tremulida;Tremulidae;Tremula	0	False
Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Cyclops	0	False
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;;	0	False
Eukaryota;Opisthokonta;Metazoa;Craniata;Craniata_X;Teleostei;Leiopotherapon	0	False
Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;	0	False
Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiaceae;Asulcocephalium	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlamydomonas	0	False
Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;	0	False
Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;;;	0	False
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Mesochytrium	0	False
Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Pseudodendromonadales;Pseudodendromonadales_X;	0	False
Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Bicoecales;Bicoecaceae;Bicoecaceae_X	0	False
Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Brachionus	0	False
Eukaryota;Stramenopiles;Ochrophyta;;;;	0	False
Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;;	0	False
