Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Baao	Baao	Baao	Baao	Baao	Bato	Bato	Bato	Bato	Bato	Buhi	Buhi	Buhi	Buhi	Buhi
Bacteria;;;	262.0	275.5	289.0	321.0	353.0	181.0	625.75	867.0	966.25	985.0	1398.0	1429.5	1507.0	1614.25	1735.0
Bacteria;PVC;Verrucomicrobia;Verrucomicrobia_X	1384.0	1497.5	1611.0	1723.0	1835.0	408.0	1111.5	1430.0	1519.25	1535.0	2578.0	3676.0	4166.0	4461.75	4977.0
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X	14538.0	15268.5	15999.0	16724.5	17450.0	4716.0	5853.75	7283.0	8712.5	9851.0	6128.0	6434.0	7286.5	8136.0	8433.0
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X	3950.0	5822.0	7694.0	8010.5	8327.0	4767.0	5070.0	5209.5	5610.75	6699.0	4597.0	5371.75	5694.0	6063.0	6978.0
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas	3329.0	3787.0	4245.0	5138.0	6031.0	2107.0	2484.25	2726.5	2877.0	2979.0	2865.0	3185.25	3676.5	4088.25	4170.0
;;;	111.0	182.0	253.0	265.5	278.0	117.0	625.5	888.5	1030.75	1177.0	314.0	392.75	440.0	485.25	558.0
Bacteria;Terrabacteria;Firmicutes;Firmicutes_X	296.0	410.5	525.0	927.5	1330.0	174.0	1787.25	2881.0	4671.25	8374.0	2614.0	2709.25	3152.0	3610.0	3751.0
Bacteria;PVC;Planctomycetes;Planctomycetes_X	53.0	139.5	226.0	260.5	295.0	887.0	1478.75	1860.0	2136.75	2415.0	7494.0	8069.25	8431.5	8743.75	9169.0
Eukaryota:plas;Excavata:plas;Discoba:plas;Euglenozoa:plas	11.0	31.0	51.0	71.5	92.0	26.0	44.75	87.5	157.75	259.0	1.0	3.25	5.0	7.75	13.0
Bacteria;Terrabacteria;Actinobacteria;Actinobacteria_X	6528.0	6624.0	6720.0	7091.0	7462.0	6564.0	7157.25	8166.0	9695.0	11849.0	11317.0	11722.75	12019.0	12624.0	13956.0
Bacteria;CMS;Cyanobacteria;Cyanobacteria_X	6758.0	8142.5	9527.0	10321.0	11115.0	11540.0	11801.0	12007.0	12759.25	14659.0	6337.0	6433.75	6528.0	6655.0	6850.0
Eukaryota:plas;Cryptista:plas;Cryptophyta:plas;Cryptophyta_X:plas	63.0	141.5	220.0	384.0	548.0	347.0	574.25	683.0	823.5	1146.0	5.0	10.25	29.0	56.25	87.0
Eukaryota;;;	9.0	15.5	22.0	27.5	33.0	16.0	89.5	128.0	157.75	205.0	81.0	82.5	84.5	96.0	126.0
Eukaryota;TSAR;Alveolata;Ciliophora	1.0	4.0	7.0	10.5	14.0	1.0	6.25	14.5	37.25	86.0	1.0	1.0	3.5	6.5	8.0
Bacteria;CCD;Chloroflexi;Chloroflexi_X	190.0	244.5	299.0	317.0	335.0	127.0	220.0	298.5	361.0	406.0	358.0	378.25	408.5	438.0	456.0
Eukaryota:mito;Archaeplastida:mito;Streptophyta:mito;Streptophyta_X:mito	1.0	1.0	1.0	2.0	3.0	14.0	41.0	52.0	64.0	94.0	1.0	1.0	1.0	4.25	14.0
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas	794.0	927.0	1060.0	1265.5	1471.0	1268.0	2924.0	3819.0	4287.75	4665.0	1399.0	1438.0	1644.0	1884.25	2026.0
Bacteria;PANNAM;;	26.0	29.0	32.0	38.5	45.0	51.0	141.0	188.5	217.0	250.0	16.0	142.75	210.5	266.25	357.0
Bacteria;DST;Deinococcus_Thermus;Deinococcus_Thermus_X	1.0	1.0	1.0	1.0	1.0	1.0	2.5	5.5	8.75	11.0	1.0	1.0	1.0	4.25	14.0
Bacteria;PANNAM;Acidobacteria;Acidobacteria_X	1.0	6.0	11.0	14.5	18.0	21.0	44.25	54.0	60.25	73.0	73.0	84.25	99.5	111.75	114.0
Bacteria;PVC;Kiritimatiellaeota;Kiritimatiellaeota_X	1.0	1.0	1.0	2.5	4.0	4.0	5.5	6.5	10.75	22.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Gracilicutes;Fusobacteria;Fusobacteria_X	11.0	11.5	12.0	15.0	18.0	7.0	12.25	18.0	24.0	30.0	10.0	11.5	13.5	23.25	48.0
Eukaryota:mito;;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	10.25	14.0	1.0	4.0	5.5	7.75	13.0
Eukaryota:mito;TSAR:mito;Stramenopiles:mito;Gyrista:mito	25.0	30.0	35.0	37.0	39.0	106.0	138.25	151.0	175.75	244.0	230.0	231.5	252.0	278.75	299.0
Bacteria;Terrabacteria;;	14.0	85.0	156.0	274.5	393.0	1.0	1.0	2.0	6.5	17.0	158.0	204.5	236.5	261.0	285.0
Bacteria;FCB;Gemmatimonadetes;Gemmatimonadetes_X	47.0	76.0	105.0	113.0	121.0	65.0	66.5	71.0	83.25	108.0	102.0	109.5	120.0	130.25	137.0
Eukaryota:plas;;;	1.0	1.0	1.0	3.0	5.0	1.0	1.0	2.5	9.0	24.0	10.0	10.75	14.5	20.25	27.0
Eukaryota:plas;Archaeplastida:plas;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	5.0	1.0	1.0	1.0	1.75	4.0
Eukaryota;TSAR;Alveolata;Dinoflagellata	1.0	1.0	1.0	7.5	14.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;CCD;Patescibacteria;Patescibacteria_X	1.0	3.0	5.0	12.5	20.0	7.0	12.25	17.0	33.75	75.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Terrabacteria;Armatimonadetes;Armatimonadetes_X	63.0	63.5	64.0	91.5	119.0	8.0	17.75	25.5	36.5	56.0	17.0	24.5	35.5	44.5	46.0
Eukaryota:plas;TSAR:plas;Alveolata:plas;Dinoflagellata:plas	1.0	1.0	1.0	1.0	1.0	5.0	11.75	29.0	53.75	83.0	1.0	1.0	2.0	3.25	4.0
Bacteria;FCB;Fibrobacteres;Fibrobacteres_X	1.0	4.0	7.0	14.0	21.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Eukaryota:plas;Archaeplastida:plas;Streptophyta:plas;Streptophyta_X:plas	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.5	15.0
Bacteria;Gracilicutes;Dependentiae;Dependentiae_X	1.0	3.0	5.0	6.5	8.0	1.0	1.0	7.0	14.0	17.0	60.0	63.0	64.0	64.0	64.0
Eukaryota;Obazoa;Opisthokonta;Metazoa	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	4.25	5.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Obazoa;Opisthokonta;Fungi	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.25	6.0
Bacteria;Gracilicutes;Spirochaetes;Spirochaetes_X	1.0	1.0	1.0	7.5	14.0	15.0	17.25	22.0	36.0	66.0	11.0	13.25	15.0	19.0	28.0
Bacteria;PVC;Chlamydiae;Chlamydiae_X	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	3.0
Eukaryota:plas;Archaeplastida:plas;Glaucophyta:plas;Glaucophyta_X:plas	1.0	1.0	1.0	4.5	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Bacteria;PVC;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	27.0	30.75	32.5	36.25	46.0
Bacteria;Terrabacteria;Tenericutes;Tenericutes_X	1.0	1.0	1.0	3.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
