id	clr	W
;;;	0.8007485171931839	3
Bacteria;;;	10.37138238326367	10
Bacteria;CCD;Chloroflexi;Chloroflexi_X	8.229427267964235	7
Bacteria;CCD;Patescibacteria;Patescibacteria_X	10.103425794992678	9
Bacteria;CMS;Cyanobacteria;Cyanobacteria_X	7.3461927392064466	6
Bacteria;DST;Deinococcus_Thermus;Deinococcus_Thermus_X	0.8875610599751094	0
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X	6.884143500227099	3
Bacteria;FCB;Fibrobacteres;Fibrobacteres_X	8.785720498529757	6
Bacteria;FCB;Gemmatimonadetes;Gemmatimonadetes_X	3.4626672041448434	6
Bacteria;Gracilicutes;Dependentiae;Dependentiae_X	10.5686330519683	8
Bacteria;Gracilicutes;Fusobacteria;Fusobacteria_X	0.4499660728982654	3
Bacteria;Gracilicutes;Spirochaetes;Spirochaetes_X	3.6287535975056198	3
Bacteria;PANNAM;;	1.117334398321773	0
Bacteria;PANNAM;Acidobacteria;Acidobacteria_X	6.6684166360998525	1
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X	74.69054306217177	10
Bacteria;PVC;;	177.33038027397026	36
Bacteria;PVC;Chlamydiae;Chlamydiae_X	1.8365812787433988	3
Bacteria;PVC;Kiritimatiellaeota;Kiritimatiellaeota_X	12.51515912844628	11
Bacteria;PVC;Planctomycetes;Planctomycetes_X	37.777218521434555	30
Bacteria;PVC;Verrucomicrobia;Verrucomicrobia_X	22.52936606931443	13
Bacteria;Terrabacteria;;	15.712070858232455	18
Bacteria;Terrabacteria;Actinobacteria;Actinobacteria_X	2.47947067980512	6
Bacteria;Terrabacteria;Armatimonadetes;Armatimonadetes_X	9.132192825260676	6
Bacteria;Terrabacteria;Firmicutes;Firmicutes_X	1.3472462170105048	0
Bacteria;Terrabacteria;Tenericutes;Tenericutes_X	5.131635335548397	4
Eukaryota:mito;;;	0.9927000317834862	0
Eukaryota:mito;Archaeplastida:mito;Streptophyta:mito;Streptophyta_X:mito	12.775488921645758	11
Eukaryota:mito;TSAR:mito;Stramenopiles:mito;Gyrista:mito	33.67560854362103	17
Eukaryota:plas;;;	3.3350551080695565	1
Eukaryota:plas;Archaeplastida:plas;;	0.049070312555800404	3
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas	14.058353185915342	6
Eukaryota:plas;Archaeplastida:plas;Glaucophyta:plas;Glaucophyta_X:plas	4.088492767501328	4
Eukaryota:plas;Archaeplastida:plas;Streptophyta:plas;Streptophyta_X:plas	0.7474577204794167	0
Eukaryota:plas;Cryptista:plas;Cryptophyta:plas;Cryptophyta_X:plas	13.321079236239935	8
Eukaryota:plas;Excavata:plas;Discoba:plas;Euglenozoa:plas	8.569279310845811	3
Eukaryota:plas;TSAR:plas;Alveolata:plas;Dinoflagellata:plas	15.435815173870903	15
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas	5.045459578551678	7
Eukaryota;;;	2.8157933850354544	1
Eukaryota;Obazoa;Opisthokonta;Fungi	0.9843496222019579	2
Eukaryota;Obazoa;Opisthokonta;Metazoa	1.3506104242206325	2
Eukaryota;TSAR;Alveolata;Ciliophora	0.8857231658305023	0
Eukaryota;TSAR;Alveolata;Dinoflagellata	3.149146099318712	4
