Eukaryota;Archaeplastida;Streptophyta	1.0	1.0	1.0	1.0	1.0	1.0	141.0	281.0	446.5	612.0	1.0	143.5	286.0	428.5	571.0	195.0	195.0	195.0	195.0	195.0	413.0	413.0	413.0	413.0	413.0	1.0	79.5	158.0	241.0	324.0
Eukaryota;CRuMs;Collodictyonidae	99.0	99.0	99.0	99.0	99.0	17.0	20.5	24.0	130.5	237.0	33.0	84.5	136.0	187.5	239.0	143.0	143.0	143.0	143.0	143.0	101.0	101.0	101.0	101.0	101.0	32.0	89.5	147.0	213.5	280.0
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas	7.0	7.0	7.0	7.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	8.0	8.0	8.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.5	10.0
Eukaryota;Amoebozoa;Tubulinea	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	13.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	9.0	9.0	9.0	9.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Amoebozoa;Discosea	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	9.0	9.0	9.0	9.0	1.0	1.0	1.0	1.0	1.0
Eukaryota:nucl;Cryptista:nucl;Cryptophyta:nucl	38.0	38.0	38.0	38.0	38.0	1.0	1.0	1.0	43.0	85.0	3.0	16.0	29.0	42.0	55.0	76.0	76.0	76.0	76.0	76.0	1.0	1.0	1.0	1.0	1.0	3.0	8.0	13.0	44.0	75.0
Eukaryota;Excavata;Discoba	1.0	1.0	1.0	1.0	1.0	1.0	2.5	4.0	7.5	11.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Glaucophyta	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.25	3.5	4.75	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	7.0
Eukaryota;Amoebozoa;Evosea	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	7.0	7.0	7.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Rhodelphidia	1.0	1.0	1.0	1.0	1.0	1.0	3.5	6.0	57.5	109.0	5.0	28.75	52.5	76.25	100.0	5.0	5.0	5.0	5.0	5.0	58.0	58.0	58.0	58.0	58.0	1.0	1.0	1.0	58.5	116.0
Eukaryota;Amoebozoa;	5.0	5.0	5.0	5.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
