id	clr	W
00483b371cd20d9fc5855a23ab637a0e	91.07970256257317	360
004f3d4294f2301b90b6adff264b3691	0.5032892894457786	0
00720fa9ada3835eb4000e4434190d17	2.1861681688092673	22
00d13a2cdadcf086331cfdcab657157b	0.8549495424143093	2
00e5e125856474bdf6e3af102ae1dc2a	0.3837783601292424	3
01210c312f589aa861c0aca2987095ed	0.8431815659048035	5
018dcbdc39d8e5650fa844dfc1a514fc	0.29231778881870424	2
01a5d70fc306d62810a9efa6c8181730	0.4845005874580389	0
01afa7958083d6fb63c2ae72a012327d	0.4050832154818381	4
01bb84d673f589da3f66eccc3e29470b	1.4435003795537975	8
01c8089a877bc5fe82e5d4164caee916	0.39580521679709374	0
01cb21be512e185b9d2c69b28b0c8cdb	0.9352954238096888	0
02178f40138bfee60c05d6c5c2ca51af	0.3748056140227283	4
02408566d206e9ee5499a26889cc5c1f	0.41054374865568727	2
0250ce8de3a4f87c4ef498264fa5f187	0.6092174996269665	0
026c6413500d6e52a5fb043bf0402e2c	0.539715476404247	0
027765c7c796cfa9f034b791138dd414	0.4326689935270996	0
027984dab415790d64d5efc507da5534	60.82888875073308	353
027abd1ed671ed743dfb20d8adee55fa	91.3764128385213	351
0296cd56274aa9eb9841a32ab3181aff	1.5566459253416498	12
02a873cd6726cbf4bc73b98f44beed9d	0.9857221035756252	2
02c26e21af122a0b4ea51e3887c91da8	0.3814557978788392	7
033682f8d10f7128d85a79f03ecd45c7	0.6189904950570835	0
034556c5105cffd60c0dd06eef16e482	0.46841500672082037	1
0380662a8a75e5ed21ab1ccae48e11ee	0.4458421847356228	1
038e05a0807346cfd87b1ac6b13fcd50	1.6552156190761318	34
0394aeba9a4ca29ea8fd89ff29b57bae	0.6163895832173648	0
03a1847ead3019132e695bf61ee09c53	80.50133719949466	347
03c27d3b6e2d32050b48293d637748dc	0.40185445652534474	2
03e888ac157d1dbe3bdfb80053d7c5a0	1.0667680980798147	0
03fcb4586490f135b1ecb6adf1523e56	67.24823463891086	354
041bf82be9a082b5da063badac657bf3	1.2126441523290221	0
044cc7f64d4861b4d0140cea66350adf	0.6440212389328605	0
0488cd20f01dec521a28f3f20fa539e0	0.8444720433935942	5
049b4e483c646d535d726d72c1708232	0.848144097166647	3
04ab6fe6bebe516b130ca5a534438a3f	183.7087193776921	357
04af14972df3dd95b1da8fc12fa6daed	1.5048831957664204	45
04b574c8ce85b949568a033c9192a84f	0.9015307859034387	1
04bed54bc02108a628f2ba5adc4f4b54	0.4050832154818381	4
04da4060f2a0578db0fec64235e368b6	0.46845309976826754	1
