id	clr	W
;;;;	1.1240371641783242	0
Eukaryota:nucl;Cryptista:nucl;Cryptophyta:nucl;Cryptophyta_X:nucl;Cryptophyceae:nucl	0.5811734678669312	0
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Trebouxiophyceae:plas	0.9639217578623148	1
Eukaryota;;;;	0.6974856939076024	0
Eukaryota;Amoebozoa;;;	3.2216902893225017	4
Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia	4.869847490098331	4
Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea	2.3857088348228412	4
Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Echinamoebida	1.3590144680528957	0
Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Elardia	2.6589797137506763	0
Eukaryota;Archaeplastida;;;	1.6319113926237945	0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;	1.4635448439745677	0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae	0.4631672517108877	0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae	6.216031097511814	0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Nephroselmidophyceae	0.27900235145585484	0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pedinophyceae	0.5184720403073493	0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae	0.4463193933101351	0
Eukaryota;Archaeplastida;Glaucophyta;Glaucophyta_X;Glaucocystophyceae	0.2545122840074167	0
Eukaryota;Archaeplastida;Rhodelphidia;Rhodelphidia_X;Rhodelphea	0.42913710658042736	0
Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Embryophyceae	0.745138111093482	0
Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Klebsormidiophyceae	0.633593527115285	0
Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Zygnemophyceae	0.4327592650946132	0
Eukaryota;CRuMs;Collodictyonidae;Collodictyonidae_X;Collodictyonidae_XX	0.18793374770314436	0
Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae	1.4532407982357787	0
Eukaryota;Excavata;Discoba;Discoba_X;Discoba_XX	3.674304736197616	0
Eukaryota;Haptista;Centroplasthelida;Centroplasthelida_X;Centroplasthelida_XX	0.5595673444491108	0
Eukaryota;Haptista;Centroplasthelida;Centroplasthelida_X;Pterocystida	0.9152548096665746	0
Eukaryota;Obazoa;Opisthokonta;;	0.27780968688958724	0
Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea	0.6268632488746125	0
Eukaryota;Obazoa;Opisthokonta;Filasterea;Filasterea_X	0.31632999127032735	0
Eukaryota;Obazoa;Opisthokonta;Fungi;	0.5480681016963314	0
Eukaryota;Obazoa;Opisthokonta;Fungi;Aphelidiomycota	0.3666114730774384	0
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota	0.5629054830734855	0
Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota	0.8144323054705496	0
Eukaryota;Obazoa;Opisthokonta;Fungi;Blastocladiomycota	1.2259762860839238	0
Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota	0.3060804132191005	0
Eukaryota;Obazoa;Opisthokonta;Fungi;Fungi_X	0.6060416506415957	0
Eukaryota;Obazoa;Opisthokonta;Fungi;Opisthosporidia	1.0662482415557222	0
Eukaryota;Obazoa;Opisthokonta;Fungi;Rozellomycota	0.08251528458793636	0
Eukaryota;Obazoa;Opisthokonta;Fungi;Zoopagomycota	0.14421618612848489	0
Eukaryota;Obazoa;Opisthokonta;Ichthyosporea;Dermocystida	0.39449692992191676	0
Eukaryota;Obazoa;Opisthokonta;Ichthyosporea;Ichthyophonida	0.4230914290807003	0
Eukaryota;Obazoa;Opisthokonta;Metazoa;	0.3725759109703212	0
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda	0.4645134143937682	0
Eukaryota;Obazoa;Opisthokonta;Metazoa;Bryozoa	7.367882480710238	4
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata	0.6073603577476665	0
Eukaryota;Obazoa;Opisthokonta;Metazoa;Gastrotricha	0.5006799218968129	0
Eukaryota;Obazoa;Opisthokonta;Metazoa;Mollusca	0.24401536007533736	1
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera	1.1895275934929037	0
Eukaryota;Obazoa;Opisthokonta;Metazoa;Rotifera	0.47747476521279947	0
Eukaryota;Obazoa;Opisthokonta;Pluriformea;Pluriformea_X	1.0847215966418016	1
Eukaryota;TSAR;;;	2.89879432932852	0
Eukaryota;TSAR;Alveolata;;	0.981853639483352	0
Eukaryota;TSAR;Alveolata;Alveolata_X;Alveolata_XX	1.6255648819127084	0
Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea	1.7227906958899146	0
Eukaryota;TSAR;Alveolata;Chrompodellids;Colpodellidea	1.361664260832577	0
Eukaryota;TSAR;Alveolata;Ciliophora;	2.1470591039175546	0
Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP	0.6377553248055359	0
Eukaryota;TSAR;Alveolata;Ciliophora;Colpodea	0.6471561933882003	0
Eukaryota;TSAR;Alveolata;Ciliophora;Heterotrichea	0.23147251426020848	0
Eukaryota;TSAR;Alveolata;Ciliophora;Litostomatea	0.5910239578242874	0
Eukaryota;TSAR;Alveolata;Ciliophora;Nassophorea	0.8483866845111795	0
Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea	0.3525572988797589	0
Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea	0.5416771957810748	0
Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea	0.8068542699949166	0
Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea_1	0.69072928890962	0
Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea	2.2591971498968664	0
Eukaryota;TSAR;Alveolata;Colponemidia;Colponemidia_X	0.09236545864271563	0
Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	1.5214146476392603	0
Eukaryota;TSAR;Alveolata;Perkinsea;Perkinsea_X	1.8468222758601809	1
Eukaryota;TSAR;Alveolata;Perkinsea;Perkinsida	0.361569531561872	0
Eukaryota;TSAR;Rhizaria;;	0.9090021325030823	0
Eukaryota;TSAR;Rhizaria;Cercozoa;	0.25704307396853876	0
Eukaryota;TSAR;Rhizaria;Cercozoa;Cercozoa_X	0.330664593116168	0
Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa	0.7807220594037316	0
Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Granofilosea	0.38556559631276494	0
Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea	0.37323617069017834	0
Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea	0.5667983724501922	0
Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea	0.9076190119617974	0
Eukaryota;TSAR;Rhizaria;Cercozoa;Novel-clade-10-12	0.42015234189655914	0
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Rhizaria_XX	1.1055337765821194	0
Eukaryota;TSAR;Stramenopiles;;	1.2776542266833812	0
Eukaryota;TSAR;Stramenopiles;Bigyra;Bicoecea	1.1062773232225063	0
Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa	1.1725311705365962	0
Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista	0.5482824398384993	0
Eukaryota;TSAR;Stramenopiles;Gyrista;	0.2448886655559339	0
Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	0.355275700931137	0
Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae	0.1352373409743548	0
Eukaryota;TSAR;Stramenopiles;Gyrista;Coscinodiscophyceae	0.9194640670201715	0
Eukaryota;TSAR;Stramenopiles;Gyrista;Dictyochophyceae	0.2778493757059573	0
Eukaryota;TSAR;Stramenopiles;Gyrista;Eustigmatophyceae	0.543188656943186	0
Eukaryota;TSAR;Stramenopiles;Gyrista;Hyphochytriomyceta	0.5717607345320616	0
Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae	0.934242771978911	0
Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes	0.3120818856756134	0
Eukaryota;TSAR;Stramenopiles;Gyrista;Phaeothamniophyceae	2.5150284191302554	4
Eukaryota;TSAR;Stramenopiles;Gyrista;Pirsoniales	0.38186709570611765	0
Eukaryota;TSAR;Stramenopiles;Gyrista;Raphidophyceae	1.0459988822343296	0
Eukaryota;TSAR;Stramenopiles;Gyrista;Synchromophyceae	0.5866776593771809	1
Eukaryota;TSAR;Stramenopiles;Gyrista;Xanthophyceae	1.3770411307622576	1
Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_X-Group-3	0.5027984197274674	0
Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX	0.3425144604092148	0
