id	clr	W
;;;;	0.41506337370673113	10
Bacteria;;;;	12.737878843056881	14
Bacteria;CCD;Chloroflexi;Chloroflexi_X;Anaerolineae	26.397279868950733	30
Bacteria;CCD;Chloroflexi;Chloroflexi_X;Chloroflexia	34.63865881017398	12
Bacteria;CCD;Chloroflexi;Chloroflexi_X;Dehalococcoidia	1.3247381221962786	9
Bacteria;CCD;Patescibacteria;Patescibacteria_X;Microgenomatia	1.0452686706759065	11
Bacteria;CCD;Patescibacteria;Patescibacteria_X;Saccharimonadia	9.54452901153004	14
Bacteria;CMS;Cyanobacteria;Cyanobacteria_X;Cyanophyceae	5.841179080796662	17
Bacteria;DST;Deinococcus_Thermus;Deinococcus_Thermus_X;Deinococci	0.5524923921620707	2
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;	3.032798773354594	8
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Bacteroidia	24.67813943356674	15
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Ignavibacteria	33.965843713406464	47
Bacteria;FCB;Fibrobacteres;Fibrobacteres_X;Fibrobacteria	11.002174933978846	10
Bacteria;FCB;Gemmatimonadetes;Gemmatimonadetes_X;Gemmatimonadetes_XX	4.770379042747621	12
Bacteria;Gracilicutes;Dependentiae;Dependentiae_X;Babeliae	12.125218809809047	12
Bacteria;Gracilicutes;Fusobacteria;Fusobacteria_X;Fusobacteriia	0.994776220671093	12
Bacteria;Gracilicutes;Spirochaetes;Spirochaetes_X;Leptospirae	2.7099009544647923	4
Bacteria;PANNAM;;;	0.7535865263363525	3
Bacteria;PANNAM;Acidobacteria;Acidobacteria_X;Acidobacteriia	1.0223754374649998	5
Bacteria;PANNAM;Acidobacteria;Acidobacteria_X;Blastocatellia_(Subgroup_4)	11.067101563524451	16
Bacteria;PANNAM;Acidobacteria;Acidobacteria_X;Subgroup_6	10.412862290234008	18
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;	13.479748156910556	21
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria	17.156504017675744	19
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Deltaproteobacteria	23.062003169775075	16
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Gammaproteobacteria	63.756034245864306	21
Bacteria;PVC;;;	158.63871344341555	59
Bacteria;PVC;Chlamydiae;Chlamydiae_X;Chlamydiae_XX	2.8029810113918168	12
Bacteria;PVC;Kiritimatiellaeota;Kiritimatiellaeota_X;Kiritimatiellae	9.696576872708484	18
Bacteria;PVC;Planctomycetes;Planctomycetes_X;	29.356093361578477	53
Bacteria;PVC;Planctomycetes;Planctomycetes_X;Phycisphaerae	168.22565908638663	72
Bacteria;PVC;Planctomycetes;Planctomycetes_X;Planctomycetacia	22.581034886713848	35
Bacteria;PVC;Verrucomicrobia;Verrucomicrobia_X;Verrucomicrobiae	33.92030178267301	17
Bacteria;Terrabacteria;;;	16.735380494850386	20
Bacteria;Terrabacteria;Actinobacteria;Actinobacteria_X;	5.856678237209726	8
Bacteria;Terrabacteria;Actinobacteria;Actinobacteria_X;Acidimicrobiia	2.04787440230853	12
Bacteria;Terrabacteria;Actinobacteria;Actinobacteria_X;Actinobacteria_XX	7.277317691296337	14
Bacteria;Terrabacteria;Actinobacteria;Actinobacteria_X;Thermoleophilia	5.67921180529534	8
Bacteria;Terrabacteria;Armatimonadetes;Armatimonadetes_X;Armatimonadia	9.799461817358406	12
Bacteria;Terrabacteria;Firmicutes;Firmicutes_X;	16.29711850104738	17
Bacteria;Terrabacteria;Firmicutes;Firmicutes_X;Bacilli	2.882707347416746	2
Bacteria;Terrabacteria;Firmicutes;Firmicutes_X;Clostridia	12.007649055901808	17
Bacteria;Terrabacteria;Firmicutes;Firmicutes_X;Erysipelotrichia	3.3813359860836414	3
Bacteria;Terrabacteria;Firmicutes;Firmicutes_X;Negativicutes	14.238467711850463	18
Bacteria;Terrabacteria;Tenericutes;Tenericutes_X;Mollicutes	6.843860073831039	11
Eukaryota:mito;;;;	0.7636214491517052	2
Eukaryota:mito;Archaeplastida:mito;Streptophyta:mito;Streptophyta_X:mito;Embryophyceae:mito	11.311098506807824	10
Eukaryota:mito;TSAR:mito;Stramenopiles:mito;Gyrista:mito;Eustigmatophyceae:mito	22.412162335487118	22
Eukaryota:plas;;;;	3.6015358261525092	5
Eukaryota:plas;Archaeplastida:plas;;;	0.18723533308736212	6
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;	3.9122381490749794	7
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Chlorophyceae:plas	7.96624086477546	15
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Chlorophyta_XX:plas	39.037777367449976	50
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Mamiellophyceae:plas	2.541509034348452	10
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Nephroselmidophyceae:plas	301.4010385520579	67
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Pedinophyceae:plas	20.246976016825993	27
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Trebouxiophyceae:plas	95.19481465342531	52
Eukaryota:plas;Archaeplastida:plas;Glaucophyta:plas;Glaucophyta_X:plas;Glaucocystophyceae:plas	5.2549450284161745	8
Eukaryota:plas;Archaeplastida:plas;Streptophyta:plas;Streptophyta_X:plas;Zygnemophyceae:plas	0.9664425120765331	3
Eukaryota:plas;Cryptista:plas;Cryptophyta:plas;Cryptophyta_X:plas;Cryptophyceae:plas	14.040793789414808	17
Eukaryota:plas;Excavata:plas;Discoba:plas;Euglenozoa:plas;Euglenida:plas	8.564482813410374	10
Eukaryota:plas;TSAR:plas;Alveolata:plas;Dinoflagellata:plas;Dinophyceae:plas	14.730219764099076	18
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;	1.7435844567212775	6
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Bacillariophyceae:plas	2.6510448826645514	1
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Chrysophyceae:plas	7.220279832833923	10
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Coscinodiscophyceae:plas	125.99804413067454	72
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Eustigmatophyceae:plas	0.7708477451120199	14
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Mediophyceae:plas	3.469513770662825	0
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Phaeophyceae:plas	7.940954448516175	10
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Xanthophyceae:plas	21.26290547017072	37
Eukaryota;;;;	2.1513973623902456	6
Eukaryota;Obazoa;Opisthokonta;Fungi;Opisthosporidia	1.4111122039826856	8
Eukaryota;Obazoa;Opisthokonta;Metazoa;	1.0789245453300205	10
Eukaryota;TSAR;Alveolata;Ciliophora;Litostomatea	0.78831961113695	0
Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	3.35532930427197	8
