	W	Reject null hypothesis
Eukaryota:plas;Cryptista:plas;Cryptophyta:plas;Cryptophyta_X:plas;Cryptophyceae:plas	17	False
Bacteria;PVC;Verrucomicrobia;Verrucomicrobia_X;Verrucomicrobiae	17	False
Bacteria;CMS;Cyanobacteria;Cyanobacteria_X;Cyanophyceae	17	False
Bacteria;Terrabacteria;Firmicutes;Firmicutes_X;Clostridia	17	False
Bacteria;PANNAM;Acidobacteria;Acidobacteria_X;Blastocatellia_(Subgroup_4)	16	False
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Deltaproteobacteria	16	False
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Chlorophyceae:plas	15	False
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Bacteroidia	15	False
Bacteria;Terrabacteria;Actinobacteria;Actinobacteria_X;Actinobacteria_XX	14	False
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Eustigmatophyceae:plas	14	False
Bacteria;CCD;Patescibacteria;Patescibacteria_X;Saccharimonadia	14	False
Bacteria;;;;	14	False
Bacteria;Gracilicutes;Dependentiae;Dependentiae_X;Babeliae	12	False
Bacteria;Terrabacteria;Armatimonadetes;Armatimonadetes_X;Armatimonadia	12	False
Bacteria;PVC;Chlamydiae;Chlamydiae_X;Chlamydiae_XX	12	False
Bacteria;FCB;Gemmatimonadetes;Gemmatimonadetes_X;Gemmatimonadetes_XX	12	False
Bacteria;Gracilicutes;Fusobacteria;Fusobacteria_X;Fusobacteriia	12	False
Bacteria;Terrabacteria;Actinobacteria;Actinobacteria_X;Acidimicrobiia	12	False
Bacteria;CCD;Chloroflexi;Chloroflexi_X;Chloroflexia	12	False
Bacteria;Terrabacteria;Tenericutes;Tenericutes_X;Mollicutes	11	False
Bacteria;CCD;Patescibacteria;Patescibacteria_X;Microgenomatia	11	False
Eukaryota:plas;Excavata:plas;Discoba:plas;Euglenozoa:plas;Euglenida:plas	10	False
Eukaryota:mito;Archaeplastida:mito;Streptophyta:mito;Streptophyta_X:mito;Embryophyceae:mito	10	False
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Chrysophyceae:plas	10	False
Eukaryota;Obazoa;Opisthokonta;Metazoa;	10	False
Bacteria;FCB;Fibrobacteres;Fibrobacteres_X;Fibrobacteria	10	False
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Mamiellophyceae:plas	10	False
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Phaeophyceae:plas	10	False
;;;;	10	False
Bacteria;CCD;Chloroflexi;Chloroflexi_X;Dehalococcoidia	9	False
Eukaryota;Obazoa;Opisthokonta;Fungi;Opisthosporidia	8	False
Eukaryota:plas;Archaeplastida:plas;Glaucophyta:plas;Glaucophyta_X:plas;Glaucocystophyceae:plas	8	False
Bacteria;Terrabacteria;Actinobacteria;Actinobacteria_X;	8	False
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;	8	False
Bacteria;Terrabacteria;Actinobacteria;Actinobacteria_X;Thermoleophilia	8	False
Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	8	False
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;	7	False
Eukaryota:plas;Archaeplastida:plas;;;	6	False
Eukaryota;;;;	6	False
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;	6	False
Eukaryota:plas;;;;	5	False
Bacteria;PANNAM;Acidobacteria;Acidobacteria_X;Acidobacteriia	5	False
Bacteria;Gracilicutes;Spirochaetes;Spirochaetes_X;Leptospirae	4	False
Bacteria;PANNAM;;;	3	False
Eukaryota:plas;Archaeplastida:plas;Streptophyta:plas;Streptophyta_X:plas;Zygnemophyceae:plas	3	False
Bacteria;Terrabacteria;Firmicutes;Firmicutes_X;Erysipelotrichia	3	False
Eukaryota:mito;;;;	2	False
Bacteria;DST;Deinococcus_Thermus;Deinococcus_Thermus_X;Deinococci	2	False
Bacteria;Terrabacteria;Firmicutes;Firmicutes_X;Bacilli	2	False
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Bacillariophyceae:plas	1	False
Eukaryota;TSAR;Alveolata;Ciliophora;Litostomatea	0	False
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Mediophyceae:plas	0	False
