# Constructed from biom file
#OTU ID	Baao_Agri_EUK	Baao_Center_EUK	Baao_Tribu_EUK	Bato_Center_EUK	Bato_Resid_EUK	Bato_Tilap_EUK	Bato_Tribu_EUK	Buhi_Center_EUK	Buhi_Resid_EUK	Buhi_Tilap_EUK	Buhi_Tribu_EUK
Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae	13848.0	12754.0	10983.0	1746.0	5806.0	7490.0	4489.0	10924.0	9409.0	7003.0	5492.0
Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa	458.0	105.0	157.0	142.0	133.0	307.0	186.0	492.0	492.0	762.0	350.0
Eukaryota;TSAR;Alveolata;Chrompodellids;Colpodellidea	969.0	700.0	2005.0	453.0	2527.0	553.0	712.0	699.0	4230.0	541.0	7669.0
Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista	0.0	0.0	0.0	54.0	38.0	49.0	23.0	418.0	336.0	160.0	438.0
Eukaryota;TSAR;Alveolata;Perkinsea;Perkinsida	1994.0	1154.0	1385.0	243.0	210.0	958.0	255.0	1782.0	902.0	655.0	906.0
Eukaryota;TSAR;;;	182.0	59.0	112.0	129.0	7.0	68.0	27.0	48.0	13.0	22.0	32.0
Eukaryota;Obazoa;Opisthokonta;;	39.0	68.0	3.0	92.0	14.0	119.0	359.0	178.0	123.0	183.0	103.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pedinophyceae	9704.0	10612.0	26225.0	331.0	7059.0	966.0	63.0	33.0	31.0	0.0	0.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae	3654.0	4150.0	1321.0	1779.0	1681.0	1861.0	2366.0	815.0	540.0	752.0	534.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	225.0	57.0	362.0	966.0	78.0	577.0	1816.0	2102.0	3674.0	2088.0	2214.0
Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea	82.0	0.0	75.0	318.0	1389.0	324.0	347.0	1711.0	1089.0	454.0	627.0
Eukaryota;TSAR;Rhizaria;Rhizaria_X;Rhizaria_XX	3.0	0.0	4.0	0.0	6.0	0.0	0.0	9.0	8.0	0.0	0.0
Eukaryota;TSAR;Alveolata;;	1733.0	603.0	442.0	362.0	757.0	489.0	503.0	419.0	321.0	335.0	327.0
Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea	579.0	182.0	174.0	169.0	441.0	212.0	125.0	199.0	169.0	282.0	212.0
Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda	792.0	0.0	7.0	2420.0	6.0	627.0	147.0	10.0	181.0	2998.0	6630.0
Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_X-Group-3	0.0	0.0	0.0	26.0	0.0	29.0	25.0	155.0	49.0	91.0	79.0
Eukaryota;Obazoa;Opisthokonta;Metazoa;Gastrotricha	14.0	0.0	45.0	0.0	98.0	2.0	4.0	0.0	0.0	0.0	0.0
Eukaryota;Haptista;Centroplasthelida;Centroplasthelida_X;Pterocystida	289.0	83.0	167.0	17.0	0.0	42.0	54.0	94.0	86.0	55.0	99.0
Eukaryota;Obazoa;Opisthokonta;Metazoa;Rotifera	458.0	26.0	24.0	3276.0	4505.0	1524.0	622.0	127.0	392.0	115.0	160.0
Eukaryota;TSAR;Alveolata;Ciliophora;Heterotrichea	0.0	0.0	0.0	1239.0	470.0	155.0	106.0	24.0	0.0	39.0	276.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae	912.0	206.0	214.0	432.0	490.0	280.0	292.0	392.0	391.0	389.0	235.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Eustigmatophyceae	241.0	133.0	201.0	329.0	304.0	456.0	270.0	4047.0	2640.0	3661.0	2059.0
Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea	22.0	25.0	7.0	0.0	4.0	3.0	9.0	0.0	0.0	0.0	0.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Synchromophyceae	138.0	102.0	176.0	16.0	10.0	87.0	23.0	19.0	14.0	56.0	20.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Rozellomycota	79.0	206.0	147.0	7.0	102.0	48.0	30.0	95.0	22.0	31.0	33.0
Eukaryota;Haptista;Centroplasthelida;Centroplasthelida_X;Centroplasthelida_XX	40.0	9.0	22.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota	0.0	0.0	11.0	0.0	0.0	4.0	7.0	0.0	9.0	3.0	0.0
Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea	0.0	0.0	3.0	0.0	3.0	26.0	13.0	59.0	50.0	9.0	34.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Dictyochophyceae	224.0	135.0	278.0	82.0	70.0	321.0	34.0	102.0	149.0	73.0	135.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Blastocladiomycota	8.0	0.0	7.0	0.0	41.0	77.0	0.0	9.0	4.0	4.0	0.0
Eukaryota;Obazoa;Opisthokonta;Metazoa;	5.0	0.0	6.0	0.0	141.0	9.0	0.0	3.0	0.0	0.0	0.0
Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX	0.0	0.0	0.0	9.0	6.0	33.0	345.0	0.0	0.0	0.0	0.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;	146.0	0.0	23.0	3.0	0.0	0.0	0.0	0.0	33.0	19.0	19.0
Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa	0.0	0.0	3.0	16.0	27.0	137.0	316.0	655.0	392.0	495.0	550.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Xanthophyceae	154.0	16.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eukaryota;Obazoa;Opisthokonta;Ichthyosporea;Ichthyophonida	0.0	0.0	3.0	7.0	157.0	0.0	0.0	0.0	0.0	0.0	0.0
Eukaryota;TSAR;Stramenopiles;Gyrista;	35.0	16.0	54.0	0.0	14.0	42.0	42.0	75.0	55.0	26.0	37.0
Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea	19.0	0.0	13.0	0.0	14.0	0.0	0.0	6.0	52.0	8.0	13.0
Eukaryota;TSAR;Alveolata;Ciliophora;	274.0	100.0	0.0	0.0	127.0	0.0	0.0	114.0	22.0	6.0	0.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Raphidophyceae	0.0	0.0	0.0	0.0	13.0	13.0	0.0	0.0	0.0	0.0	0.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Pirsoniales	71.0	74.0	0.0	36.0	114.0	116.0	28.0	0.0	15.0	5.0	12.0
Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Zygnemophyceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	611.0	567.0	412.0	320.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Aphelidiomycota	7.0	10.0	3.0	1424.0	12.0	1401.0	2886.0	2336.0	2733.0	1782.0	2082.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Zoopagomycota	20.0	5.0	0.0	0.0	2.0	21.0	132.0	375.0	361.0	251.0	548.0
Eukaryota;CRuMs;Collodictyonidae;Collodictyonidae_X;Collodictyonidae_XX	98.0	16.0	31.0	23.0	32.0	142.0	279.0	236.0	238.0	100.0	146.0
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Trebouxiophyceae:plas	6.0	0.0	9.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP	684.0	270.0	94.0	13.0	24.0	18.0	5.0	0.0	0.0	0.0	0.0
Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Granofilosea	0.0	0.0	0.0	8.0	0.0	8.0	18.0	269.0	218.0	193.0	221.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Coscinodiscophyceae	0.0	0.0	8.0	562.0	850.0	1022.0	3346.0	161.0	183.0	161.0	153.0
Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Embryophyceae	0.0	0.0	0.0	16.0	0.0	18.0	5.0	0.0	3.0	0.0	3.0
Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.0	0.0	33.0	0.0
Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Elardia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	8.0	0.0
Eukaryota;TSAR;Stramenopiles;Gyrista;Phaeothamniophyceae	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eukaryota;TSAR;Rhizaria;Cercozoa;Cercozoa_X	0.0	0.0	0.0	7.0	0.0	4.0	0.0	19.0	21.0	9.0	16.0
Eukaryota;TSAR;Alveolata;Colponemidia;Colponemidia_X	8.0	9.0	4.0	9.0	40.0	33.0	97.0	0.0	0.0	3.0	0.0
Eukaryota;TSAR;Alveolata;Ciliophora;Nassophorea	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	7.0
Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Klebsormidiophyceae	0.0	0.0	0.0	264.0	0.0	176.0	152.0	0.0	0.0	0.0	0.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Opisthosporidia	0.0	3.0	0.0	30.0	0.0	9.0	0.0	6.0	13.0	28.0	12.0
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Nephroselmidophyceae	0.0	0.0	0.0	1389.0	2081.0	427.0	782.0	0.0	0.0	0.0	0.0
Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
Eukaryota:nucl;Cryptista:nucl;Cryptophyta:nucl;Cryptophyta_X:nucl;Cryptophyceae:nucl	37.0	0.0	2.0	84.0	54.0	75.0	74.0	0.0	2.0	0.0	12.0
Eukaryota;Obazoa;Opisthokonta;Metazoa;Craniata	2.0	0.0	19.0	248.0	4.0	29.0	8.0	40.0	157.0	220.0	0.0
Eukaryota;Excavata;Discoba;Discoba_X;Discoba_XX	0.0	0.0	0.0	10.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Eukaryota;TSAR;Alveolata;Alveolata_X;Alveolata_XX	0.0	0.0	0.0	14.0	7.0	62.0	0.0	0.0	0.0	0.0	0.0
Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea_1	13.0	0.0	14.0	0.0	24.0	0.0	25.0	5.0	0.0	0.0	0.0
Eukaryota;Obazoa;Opisthokonta;Metazoa;Mollusca	0.0	11.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eukaryota;Archaeplastida;Glaucophyta;Glaucophyta_X;Glaucocystophyceae	0.0	0.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Eukaryota;Archaeplastida;Rhodelphidia;Rhodelphidia_X;Rhodelphea	0.0	0.0	0.0	5.0	4.0	4.0	0.0	108.0	99.0	57.0	115.0
Eukaryota;TSAR;Alveolata;Perkinsea;Perkinsea_X	62.0	3.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eukaryota;Obazoa;Opisthokonta;Filasterea;Filasterea_X	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	11.0	0.0	14.0
Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Echinamoebida	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Eukaryota;Obazoa;Opisthokonta;Metazoa;Bryozoa	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0
Eukaryota;Obazoa;Opisthokonta;Ichthyosporea;Dermocystida	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
Eukaryota;Amoebozoa;;;	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eukaryota;TSAR;Rhizaria;;	0.0	0.0	0.0	4.0	0.0	5.0	0.0	17.0	42.0	0.0	0.0
Eukaryota;Obazoa;Opisthokonta;Pluriformea;Pluriformea_X	9.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
