Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Baao	Baao	Baao	Baao	Baao	Bato	Bato	Bato	Bato	Bato	Buhi	Buhi	Buhi	Buhi	Buhi
Eukaryota;TSAR;Stramenopiles	13725.0	13840.5	13956.0	15232.0	16508.0	8260.0	10784.5	14157.0	17685.5	20678.0	13911.0	15976.5	19128.5	21912.0	22872.0
Eukaryota;TSAR;Alveolata	8812.0	9974.0	11136.0	11925.0	12714.0	14333.0	17257.25	21820.5	26449.5	29571.0	10144.0	10327.75	13557.5	16736.75	16769.0
Eukaryota;Archaeplastida;Chlorophyta	20383.0	25209.5	30036.0	32944.0	35852.0	9952.0	11545.75	14857.5	21885.75	34629.0	6618.0	8294.25	10824.0	12838.25	12968.0
Eukaryota;Obazoa;Opisthokonta	1187.0	1420.0	1653.0	2501.5	3350.0	6817.0	6873.25	8219.0	9780.75	10485.0	8032.0	8628.25	9411.0	10960.5	13857.0
Eukaryota;;	669.0	901.5	1134.0	1198.0	1262.0	522.0	1361.25	1923.0	2332.0	2713.0	935.0	1050.5	1219.5	1367.0	1418.0
Eukaryota;TSAR;Rhizaria	1050.0	1701.5	2353.0	2391.0	2429.0	811.0	974.5	1336.5	1664.25	1725.0	2032.0	2889.25	3251.0	3553.25	4232.0
Eukaryota;Cryptista;Cryptophyta	228.0	300.0	372.0	1421.5	2471.0	1705.0	1706.5	1944.5	2941.5	5220.0	194.0	334.25	914.5	1481.25	1581.0
;;	32.0	62.5	93.0	148.0	203.0	26.0	185.0	349.0	465.5	482.0	216.0	226.5	251.0	285.0	324.0
Eukaryota;Archaeplastida;	1.0	4.5	8.0	15.0	22.0	1.0	1.0	4.0	11.5	25.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;TSAR;	60.0	86.5	113.0	148.0	183.0	8.0	23.0	48.5	84.25	130.0	14.0	20.75	28.0	37.0	49.0
Eukaryota;Haptista;Centroplasthelida	93.0	141.5	190.0	260.0	330.0	12.0	16.5	30.5	46.0	55.0	56.0	79.25	91.0	96.25	100.0
Eukaryota;Archaeplastida;Streptophyta	1.0	1.0	1.0	1.0	1.0	1.0	118.75	176.5	216.5	281.0	324.0	390.75	492.0	581.25	612.0
Eukaryota;CRuMs;Collodictyonidae	17.0	24.5	32.0	65.5	99.0	24.0	30.75	88.0	177.25	280.0	101.0	135.5	192.0	237.5	239.0
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas	1.0	4.0	7.0	8.5	10.0	1.0	1.0	1.0	2.75	8.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Amoebozoa;Tubulinea	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	10.0	13.0
Eukaryota;Amoebozoa;Discosea	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	9.0
Eukaryota:nucl;Cryptista:nucl;Cryptophyta:nucl	1.0	2.0	3.0	20.5	38.0	55.0	70.0	75.5	78.25	85.0	1.0	1.0	2.0	5.5	13.0
Eukaryota;Excavata;Discoba	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.5	11.0	1.0	1.0	1.0	1.75	4.0
Eukaryota;Archaeplastida;Glaucophyta	1.0	1.0	1.0	4.0	7.0	1.0	1.0	1.0	2.25	6.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Amoebozoa;Evosea	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	7.0	1.0	1.0	1.0	1.0	1.0
Eukaryota;Archaeplastida;Rhodelphidia	1.0	1.0	1.0	1.0	1.0	1.0	4.0	5.0	5.25	6.0	58.0	89.5	104.5	110.75	116.0
Eukaryota;Amoebozoa;	1.0	1.0	1.0	3.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
