id	clr	W
Eukaryota;;;;;;	25.213119804771658	0
Eukaryota;Alveolata;;;;;	4.966166961088603	0
Eukaryota;Alveolata;Apicomplexa;;;;	8.706941897587965	0
Eukaryota;Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Alphamonaceae;	1.8290968159264116	0
Eukaryota;Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Alphamonaceae;Alphamonadea_ALPH2	0.4728592235419189	0
Eukaryota;Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Alphamonaceae;Aphamonas	0.5298177593921574	0
Eukaryota;Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Chromeraceae;Chromera	0.6410406145378557	0
Eukaryota;Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Chrompodellids_CHR1_XX;Chrompodellids_CHR1_XXX	4.5302075420920085	0
Eukaryota;Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Colpodellaceae;Voromonas	5.632846870093745	64
Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida;Actinocephalidae;Monocystis	14.87332138431629	69
Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida;Actinocephalidae;Syncystis	6.657724099570492	63
Eukaryota;Alveolata;Ciliophora;;;;	0.24423845359033458	0
Eukaryota;Alveolata;Ciliophora;CONTH_4;CONTH_4_X;CONTH_4_XX;CONTH_4_XXX	0.6653029027104703	1
Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;;	0.569084101947423	0
Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia	0.2669176302767915	0
Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;Urotrichidae;Urotricha	2.4574538516979936	0
Eukaryota;Alveolata;Ciliophora;Colpodea;Colpodea_X;Bursariomorphida;Bursariomorphida_X	1.6973115862909538	0
Eukaryota;Alveolata;Ciliophora;Colpodea;Colpodea_X;Colpodida;Colpoda	7.615233500470538	67
Eukaryota;Alveolata;Ciliophora;Colpodea;Colpodea_X;Cyrtolophosidida;Cyrtolophosis	5.297218975430605	69
Eukaryota;Alveolata;Ciliophora;Colpodea;Colpodea_X;Cyrtolophosidida;Microdiaphanosoma	5.632846870093745	64
Eukaryota;Alveolata;Ciliophora;Colpodea;Colpodea_X;Platyophryida;Kuklikophrya	0.1534782696847697	0
Eukaryota;Alveolata;Ciliophora;Colpodea;Colpodea_X;Platyophryida;Woodruffides	15.849166109322148	68
Eukaryota;Alveolata;Ciliophora;Heterotrichea;Heterotrichea_X;Condylostomatidae;Linostomella	0.3244223842402194	0
Eukaryota;Alveolata;Ciliophora;Litostomatea;Haptoria_4;Didiniidae;Didiniidae_X	0.019453511888836834	0
Eukaryota;Alveolata;Ciliophora;Litostomatea;Haptoria_5;Pleurostomatida;Pleurostomatida_X	19.317822093206722	69
Eukaryota;Alveolata;Ciliophora;Litostomatea;Haptoria_6;Lacrymariidae;Lacrymaria	4.532014261426717	68
Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_X;Litostomatea_XX;	0.06538845767816895	0
Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_X;Litostomatea_XX;Litostomatea_XXX	0.1237642578306921	0
Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_X;Litostomatea_XX;Pseudoholophrya	250.01526769900363	0
Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_X;Litostomatea_XX;Teuthophrys	0.3675219304705138	1
Eukaryota;Alveolata;Ciliophora;Litostomatea;Rhynchostomatia;Dileptidae;	9.359772969468228	67
Eukaryota;Alveolata;Ciliophora;Litostomatea;Rhynchostomatia;Dileptidae;Dileptidae_X	0.3347593822048368	0
Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Nassulida;Furgasonia	7.615233500470538	67
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Hymenostomatia;Tetrahymenida;Tetrahymena	13.643876151629641	69
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO4;OLIGO4_X;OLIGO4_XX	5.632846870093745	64
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peniculia;Frontoniidae_2;Frontoniidae_2_X	0.3475721107457697	0
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peniculia;Parameciidae;Paramecium	20.29888917814107	69
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peniculia;Peniculida;Peniculida_X	15.849166109322148	68
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Campanella	10.919335364029347	69
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Vorticella	0.32710602470045896	0
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Cyclidium_3	0.011572731228475883	1
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Protocyclidium	0.5080804370788657	0
Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Scuticociliatia_2_XX	0.8007501419440342	0
Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Rhynchodia;Hypocomidae;Hypocoma	3.3489146754467636	65
Eukaryota;Alveolata;Ciliophora;Prostomatea_1;Prostomatea_1_X;Colepidae;Coleps	13.460235307124469	69
Eukaryota;Alveolata;Ciliophora;Prostomatea_1;Prostomatea_1_X;Colepidae;Levicoleps	4.982242805301035	69
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae_C;Strobilidiidae_C_X	5.844889026166099	0
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Euplotia;Aspidiscidae;Aspidisca	4.532014261426717	68
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;;	0.7964183639811689	0
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Halteriidae;Halteria	0.4167386966827462	0
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Halteriidae;Halteriidae_X	0.06572104488455442	0
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Hypotrichia_X;Hypotrichia_XX	0.16159290756137734	3
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;	98.71607554400595	0
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;Cyrtohymena	0.7009832421857929	0
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;Oxytrichidae_X	4.7818981521042785	0
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Spirofilidae;Pseudouroleptus	0.3227546697333793	0
