	W	Reject null hypothesis
Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Pseudodendromonadales;Pseudodendromonadales_X;Pseudodendromonadales_XX	0	False
Eukaryota;Rhizaria;Cercozoa;Novel-clade-10-12;Tremulida;Tremulidae;Tremula	0	False
Eukaryota;Rhizaria;Cercozoa;;;;	0	False
Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Brachionus	0	False
Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;;;	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Selenastraceae;Monoraphidium	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlorogonium	0	False
Eukaryota;Stramenopiles;Ochrophyta;Synurophyceae;Synurales;Synurales_X;Synurales_XX	0	False
Eukaryota;Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Alphamonaceae;Aphamonas	0	False
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;;	0	False
Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;;	0	False
Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Pseudodendromonadales;Pseudodendromonadales_X;Siluania	0	False
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Clydaea	0	False
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Conticribra	0	False
Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;;;	0	False
Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_X;Litostomatea_XX;Litostomatea_XXX	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlorophyceae_X;Chlorophyceae_XX;Treubaria	0	False
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Carteria	0	False
Eukaryota;Alveolata;Ciliophora;Litostomatea;Litostomatea_X;Litostomatea_XX;Pseudoholophrya	0	False
Eukaryota;Archaeplastida;Chlorophyta;;;;	0	False
Eukaryota;Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Chromeraceae;Chromera	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Protodesmus	0	False
Eukaryota;Stramenopiles;Ochrophyta;Eustigmatophyceae;Eustigmatophyceae_X;Eustigmatophyceae_XX;Eustigmatophyceae_XXX	0	False
Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Tremellomycetes;Cryptococcus	0	False
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira	0	False
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Aulacoseira	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Ankyra	0	False
Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Thraustochytriales;Thraustochytriaceae;Labyrinthuloides	0	False
Eukaryota;Rhizaria;Cercozoa;Novel-clade-10-12;;;	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Desmodesmus	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Pseudomuriella	0	False
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;Chlorochromonas	0	False
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;Oxytrichidae_X	0	False
Eukaryota;Excavata;Discoba;Jakobida;Jakobida_X;Jakobidae;Andalucia	0	False
Eukaryota;Rhizaria;Cercozoa;Filosa-Granofilosea;Filosa-Granofilosea_X;Novel-Gran-6;Novel-Gran-6_X	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;	0	False
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;Poteriospumella	0	False
Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Craspedida;Salpingoecidae_Group_C1;	0	False
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae_C;Strobilidiidae_C_X	0	False
Eukaryota;Stramenopiles;Pseudofungi;Pirsonia_Clade;Pirsonia_Clade_X;Pirsonia_Clade_XX;Pirsonia	0	False
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhizophydium	0	False
Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;	0	False
Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Polyarthra	0	False
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-B2;Chrysosphaerella	0	False
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Dictyosphaerium	0	False
Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Nannochloris	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Hafniomonas	0	False
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;;	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Spermatozopsis	0	False
Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Gromochytrium	0	False
Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Discostella	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Wislouchiella	0	False
Eukaryota;Alveolata;Ciliophora;Litostomatea;Haptoria_4;Didiniidae;Didiniidae_X	0	False
Eukaryota;Stramenopiles;Pseudofungi;Hyphochytriomyceta;Hyphochytrydiales;Hyphochrytriaceae;Rhizidiomyces	0	False
Eukaryota;Opisthokonta;Fungi;Cryptomycota;Cryptomycotina;Cryptomycotina_X;Cryptomycotina_XX	0	False
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;Chrysophyceae_Clade-F_X	0	False
Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Basal_Cryptophyceae-1;Basal_Cryptophyceae-1_X	0	False
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;Monas	0	False
Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;;;	0	False
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Pansomonadida;Agitatidae;Agitatidae_X	0	False
Eukaryota;Stramenopiles;Sagenista;MAST-6;MAST-6_X;MAST-6_XX;MAST-6_XXX	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Ourococcus	0	False
Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Pansomonadida;Pansomonadida_X;Pansomonadida_XX	0	False
Eukaryota;Alveolata;Ciliophora;Heterotrichea;Heterotrichea_X;Condylostomatidae;Linostomella	0	False
Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;Spumella	0	False
Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Craspedida;Monosigidae_Group_A;Codosiga	0	False
Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Phacotus	0	False
Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera_X;Rotifera_XX;Filinia	0	False
Eukaryota;Archaeplastida;Streptophyta;Klebsormidiophyceae;Klebsormidiophyceae_X;Klebsormidiophyceae_XX;Elakatothrix	0	False
