id	clr	W
;;	0.6187478462602353	0
Bacteria;;	0.22203029196539784	1
Bacteria;CCD;Chloroflexi	1.354005645783329	0
Bacteria;CCD;Patescibacteria	0.4591610916977953	0
Bacteria;CMS;Cyanobacteria	0.2680502605409208	0
Bacteria;DST;Deinococcus_Thermus	1.341285916267684	0
Bacteria;FCB;Bacteroidetes	0.9419254141502678	0
Bacteria;FCB;Fibrobacteres	0.8159503507064512	0
Bacteria;FCB;Gemmatimonadetes	2.376207226856535	0
Bacteria;Gracilicutes;Dependentiae	0.1400831395545123	0
Bacteria;Gracilicutes;Fusobacteria	2.512975717705684	0
Bacteria;Gracilicutes;Spirochaetes	1.0074333569528777	0
Bacteria;PANNAM;	0.7927276172655295	0
Bacteria;PANNAM;Acidobacteria	5.457480317006493	1
Bacteria;PANNAM;Proteobacteria	0.5536400754856876	0
Bacteria;PVC;	0.4066167216147254	0
Bacteria;PVC;Chlamydiae	1.355662608468164	0
Bacteria;PVC;Kiritimatiellaeota	0.786021969521776	0
Bacteria;PVC;Planctomycetes	0.3637408948052502	0
Bacteria;PVC;Verrucomicrobia	0.537757100835935	0
Bacteria;Terrabacteria;	0.4782505861739103	0
Bacteria;Terrabacteria;Actinobacteria	2.2422634610257517	0
Bacteria;Terrabacteria;Armatimonadetes	0.4427177737364981	0
Bacteria;Terrabacteria;Firmicutes	0.4903069794969431	0
Bacteria;Terrabacteria;Tenericutes	5.5832694267774725	1
Eukaryota:mito;;	0.44540908459020156	0
Eukaryota:mito;Archaeplastida:mito;Streptophyta:mito	0.9037473123939724	0
Eukaryota:mito;TSAR:mito;Stramenopiles:mito	0.5542423676700725	0
Eukaryota:plas;;	0.5967234765157869	0
Eukaryota:plas;Archaeplastida:plas;	0.5003073787740006	0
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas	0.3255197332730924	0
Eukaryota:plas;Archaeplastida:plas;Glaucophyta:plas	0.4061458151576918	0
Eukaryota:plas;Archaeplastida:plas;Streptophyta:plas	8.42040200755098	1
Eukaryota:plas;Cryptista:plas;Cryptophyta:plas	1.27826727545243	0
Eukaryota:plas;Excavata:plas;Discoba:plas	1.2077765253117059	0
Eukaryota:plas;TSAR:plas;Alveolata:plas	0.4863475149800225	0
Eukaryota:plas;TSAR:plas;Stramenopiles:plas	0.530763835040215	0
Eukaryota;;	2.398377792785449	0
Eukaryota;Obazoa;Opisthokonta	0.9440199526152633	0
Eukaryota;TSAR;Alveolata	0.914132661061206	0
