Eukaryota:plas;Cryptista:plas;Cryptophyta:plas	548.0	548.0	548.0	548.0	548.0	12.0	37.5	63.0	604.5	1146.0	46.0	121.25	196.5	271.75	347.0	716.0	716.0	716.0	716.0	716.0	5.0	5.0	5.0	5.0	5.0	87.0	153.5	220.0	435.0	650.0
Eukaryota;;	9.0	9.0	9.0	9.0	9.0	33.0	57.0	81.0	111.5	142.0	16.0	32.75	49.5	66.25	83.0	205.0	205.0	205.0	205.0	205.0	126.0	126.0	126.0	126.0	126.0	22.0	54.0	86.0	100.0	114.0
Eukaryota;TSAR;Alveolata	7.0	7.0	7.0	7.0	7.0	1.0	11.0	21.0	24.0	27.0	8.0	27.5	47.0	66.5	86.0	8.0	8.0	8.0	8.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.5	6.0
Bacteria;CCD;Chloroflexi	335.0	335.0	335.0	335.0	335.0	190.0	298.0	406.0	431.0	456.0	127.0	191.5	256.0	320.5	385.0	346.0	346.0	346.0	346.0	346.0	432.0	432.0	432.0	432.0	432.0	251.0	275.0	299.0	328.5	358.0
Eukaryota:mito;Archaeplastida:mito;Streptophyta:mito	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	47.5	94.0	14.0	24.0	34.0	44.0	54.0	50.0	50.0	50.0	50.0	50.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	3.0	8.5	14.0
Eukaryota:plas;TSAR:plas;Stramenopiles:plas	1471.0	1471.0	1471.0	1471.0	1471.0	794.0	1315.5	1837.0	2656.5	3476.0	1268.0	1457.5	1647.0	1836.5	2026.0	4665.0	4665.0	4665.0	4665.0	4665.0	1451.0	1451.0	1451.0	1451.0	1451.0	1060.0	1229.5	1399.0	2780.5	4162.0
Bacteria;PANNAM;	26.0	26.0	26.0	26.0	26.0	32.0	108.5	185.0	195.5	206.0	51.0	97.25	143.5	189.75	236.0	250.0	250.0	250.0	250.0	250.0	357.0	357.0	357.0	357.0	357.0	16.0	30.5	45.0	108.0	171.0
Bacteria;DST;Deinococcus_Thermus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	11.0	1.0	1.5	2.0	2.5	3.0	8.0	8.0	8.0	8.0	8.0	14.0	14.0	14.0	14.0	14.0	1.0	1.0	1.0	1.0	1.0
Bacteria;PANNAM;Acidobacteria	1.0	1.0	1.0	1.0	1.0	11.0	31.5	52.0	62.5	73.0	21.0	43.5	66.0	88.5	111.0	73.0	73.0	73.0	73.0	73.0	114.0	114.0	114.0	114.0	114.0	18.0	37.0	56.0	72.0	88.0
Bacteria;PVC;Kiritimatiellaeota	1.0	1.0	1.0	1.0	1.0	1.0	2.5	4.0	5.0	6.0	1.0	2.5	4.0	5.5	7.0	22.0	22.0	22.0	22.0	22.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	4.0
Bacteria;Gracilicutes;Fusobacteria	18.0	18.0	18.0	18.0	18.0	12.0	13.0	14.0	14.5	15.0	7.0	8.25	9.5	10.75	12.0	30.0	30.0	30.0	30.0	30.0	48.0	48.0	48.0	48.0	48.0	10.0	10.5	11.0	16.5	22.0
Eukaryota:mito;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	9.0	1.0	4.0	7.0	10.0	13.0	14.0	14.0	14.0	14.0	14.0	5.0	5.0	5.0	5.0	5.0	1.0	1.0	1.0	3.5	6.0
Eukaryota:mito;TSAR:mito;Stramenopiles:mito	39.0	39.0	39.0	39.0	39.0	35.0	94.0	153.0	226.0	299.0	149.0	169.75	190.5	211.25	232.0	244.0	244.0	244.0	244.0	244.0	272.0	272.0	272.0	272.0	272.0	25.0	65.5	106.0	168.0	230.0
Bacteria;Terrabacteria;	393.0	393.0	393.0	393.0	393.0	1.0	78.5	156.0	220.5	285.0	1.0	64.0	127.0	190.0	253.0	3.0	3.0	3.0	3.0	3.0	158.0	158.0	158.0	158.0	158.0	14.0	15.5	17.0	118.5	220.0
Bacteria;FCB;Gemmatimonadetes	121.0	121.0	121.0	121.0	121.0	105.0	106.5	108.0	122.5	137.0	67.0	78.25	89.5	100.75	112.0	75.0	75.0	75.0	75.0	75.0	128.0	128.0	128.0	128.0	128.0	47.0	56.0	65.0	83.5	102.0
Eukaryota:plas;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.5	18.0	1.0	3.5	6.0	8.5	11.0	24.0	24.0	24.0	24.0	24.0	10.0	10.0	10.0	10.0	10.0	4.0	4.5	5.0	16.0	27.0
Eukaryota:plas;Archaeplastida:plas;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	5.0
Bacteria;CCD;Patescibacteria	5.0	5.0	5.0	5.0	5.0	1.0	1.0	1.0	10.5	20.0	1.0	2.5	4.0	5.5	7.0	14.0	14.0	14.0	14.0	14.0	1.0	1.0	1.0	1.0	1.0	1.0	10.5	20.0	47.5	75.0
Bacteria;Terrabacteria;Armatimonadetes	119.0	119.0	119.0	119.0	119.0	17.0	19.0	21.0	42.5	64.0	27.0	27.75	28.5	29.25	30.0	56.0	56.0	56.0	56.0	56.0	46.0	46.0	46.0	46.0	46.0	8.0	26.0	44.0	53.5	63.0
Eukaryota:plas;TSAR:plas;Alveolata:plas	1.0	1.0	1.0	1.0	1.0	1.0	2.0	3.0	43.0	83.0	1.0	2.0	3.0	4.0	5.0	44.0	44.0	44.0	44.0	44.0	4.0	4.0	4.0	4.0	4.0	1.0	1.0	1.0	7.5	14.0
Bacteria;FCB;Fibrobacteres	7.0	7.0	7.0	7.0	7.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	21.0
Eukaryota:plas;Archaeplastida:plas;Streptophyta:plas	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	15.0	15.0	15.0	15.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Gracilicutes;Dependentiae	8.0	8.0	8.0	8.0	8.0	1.0	7.0	13.0	36.5	60.0	1.0	16.75	32.5	48.25	64.0	17.0	17.0	17.0	17.0	17.0	64.0	64.0	64.0	64.0	64.0	1.0	3.0	5.0	34.5	64.0
Eukaryota;Obazoa;Opisthokonta	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	4.0	1.0	2.0	3.0	4.0	5.0	1.0	1.0	1.0	1.0	1.0	6.0	6.0	6.0	6.0	6.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Gracilicutes;Spirochaetes	1.0	1.0	1.0	1.0	1.0	14.0	14.0	14.0	40.0	66.0	15.0	15.25	15.5	15.75	16.0	18.0	18.0	18.0	18.0	18.0	11.0	11.0	11.0	11.0	11.0	1.0	13.5	26.0	27.0	28.0
Bacteria;PVC;Chlamydiae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.5	2.0	2.5	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Eukaryota:plas;Archaeplastida:plas;Glaucophyta:plas	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.5	8.0
Bacteria;PVC;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	23.5	46.0	1.0	7.5	14.0	20.5	27.0	1.0	1.0	1.0	1.0	1.0	33.0	33.0	33.0	33.0	33.0	1.0	1.0	1.0	16.5	32.0
Bacteria;Terrabacteria;Tenericutes	5.0	5.0	5.0	5.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
