# Constructed from biom file
#OTU ID	Baao_Agri_563	Baao_Center_563	Baao_Tribu_563	Bato_Center_563	Bato_Resid_563	Bato_Tilap_563	Bato_Tribu_563	Buhi_Center_563	Buhi_Resid_563	Buhi_Tilap_563	Buhi_Tribu_563
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Mediophyceae:plas	0.0	0.0	0.00032978811113859347	0.029625779625779627	0.0	0.037793451942309715	0.032589615668883964	0.007130895143428232	0.006673265974877116	0.0020762050293990633	0.005911349398063591
Bacteria;CCD;Patescibacteria;Patescibacteria_X;Microgenomatia	0.0	0.0	0.0	0.0	4.77190303493033e-05	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Terrabacteria;Firmicutes;Firmicutes_X;Negativicutes	0.0003482567813334365	8.852691218130312e-05	0.0006595762222771869	0.0	0.00011929757587325825	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;PVC;Planctomycetes;Planctomycetes_X;Phycisphaerae	0.0	0.0	0.0	0.013132363132363132	0.0026961252147356366	0.018352809067621153	0.024182372505543236	0.028577602506617686	0.022204396504642274	0.028668239045942265	0.019206975785070406
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Chlorophyta_XX:plas	9.673799481484348e-05	0.0	0.00010305878473081046	0.0067914067914067915	0.0013838518801297958	0.006263817243920413	0.01304970436067997	0.00723893900923775	0.005222555980338613	0.0074078995448958575	0.005440012568982109
Bacteria;Terrabacteria;Armatimonadetes;Armatimonadetes_X;Armatimonadia	0.002283016677630306	0.001394298866855524	0.0012779289306620496	0.0003465003465003465	0.0006919259400648979	0.0009650138611081868	0.00016167775314116778	0.00028811697549204976	0.00044374658656471874	0.0007474338105836627	0.0008444784854376559
Eukaryota:plas;TSAR:plas;Alveolata:plas;Dinoflagellata:plas;Dinophyceae:plas	0.0	0.0	0.0	0.0014206514206514206	9.54380606986066e-05	0.000754465382320946	0.0003002586844050259	3.601462193650622e-05	0.0	4.982892070557752e-05	0.0
Bacteria;FCB;Fibrobacteres;Fibrobacteres_X;Fibrobacteria	0.00011608559377781217	0.0	0.00041223513892324183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Terrabacteria;Actinobacteria;Actinobacteria_X;Thermoleophilia	0.0003289091823704678	0.0004647662889518414	0.0	0.0013686763686763686	0.001574728001527009	0.001982664841913184	0.0016167775314116777	0.003619469504618875	0.0029867558711086837	0.0015779158223432881	0.0027887429053987706
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;	0.0	0.0	0.00010305878473081046	6.93000693000693e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eukaryota:plas;Archaeplastida:plas;Streptophyta:plas;Streptophyta_X:plas;Zygnemophyceae:plas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023253496329269508	0.0
Bacteria;Gracilicutes;Dependentiae;Dependentiae_X;Babeliae	0.00013543319274078087	0.0	8.244702778464837e-05	0.0002079002079002079	0.0	0.00028073130504965437	0.0	0.0010624313471269335	0.0010752321135991262	0.0010464073348171279	0.001237259176338891
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Coscinodiscophyceae:plas	0.0	0.0	0.0	0.01165973665973666	0.0072055735827447984	0.02142330771660175	0.04757945306725794	0.0010444240361586804	0.00047788093937738943	0.00043185064611500515	0.0007659223472574089
Eukaryota;Obazoa;Opisthokonta;Metazoa;	0.0	0.0	0.0	5.197505197505198e-05	9.54380606986066e-05	0.0	0.0	0.0	0.0	0.0	0.0
Eukaryota;Obazoa;Opisthokonta;Fungi;Opisthosporidia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.304820117596253e-05	0.0
Bacteria;Gracilicutes;Spirochaetes;Spirochaetes_X;Leptospirae	0.0	0.0002877124645892351	0.0	0.0011261261261261261	0.0003340332124451231	0.00029827701161525775	0.0005774205469327421	0.00023409504258729044	0.00025600764609503006	0.00016609640235192507	0.0005302539327166676
Bacteria;PVC;Chlamydiae;Chlamydiae_X;Chlamydiae_XX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.413435281267067e-05	0.0	0.0
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Nephroselmidophyceae:plas	0.0	0.0	0.0	0.004608454608454608	0.0029347203664821533	0.002070393374741201	0.0022865853658536584	0.0	0.0	0.0	0.0
Bacteria;PANNAM;Acidobacteria;Acidobacteria_X;Blastocatellia_(Subgroup_4)	0.0	0.0	0.0	0.0002079002079002079	0.0	0.0003333684247464645	0.0006005173688100518	0.00041416815226982156	0.00047788093937738943	0.0007474338105836627	0.00047133682908148233
Bacteria;Terrabacteria;Actinobacteria;Actinobacteria_X;	0.0	0.0	0.00010305878473081046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;CCD;Patescibacteria;Patescibacteria_X;Saccharimonadia	7.739039585187479e-05	0.0	0.0003916233819770797	0.00032917532917532916	9.54380606986066e-05	0.00022809418535284416	0.0017091648189209165	0.0	0.0	0.0	0.0
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;	0.00011608559377781217	0.0	0.0	5.197505197505198e-05	0.0	0.00021054847878724077	0.0003695491500369549	0.000486197396142834	0.00025600764609503006	4.982892070557752e-05	0.00029458551817592647
Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Phaeophyceae:plas	0.00027086638548156174	0.0002877124645892351	0.000226729326407783	3.465003465003465e-05	0.0	0.00024563989191844754	0.00011548410938654841	0.00039616084130156845	0.0004266794101583834	0.00011626748164634754	0.00011783420727037058
Eukaryota:plas;Archaeplastida:plas;Glaucophyta:plas;Glaucophyta_X:plas;Glaucocystophyceae:plas	0.0	0.0	0.00014428229862313463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;CCD;Chloroflexi;Chloroflexi_X;Dehalococcoidia	0.0	0.0	0.0	8.662508662508663e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;PVC;;;	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00081032899357139	0.00044374658656471874	0.0005315084875261602	0.0006088100708969147
Bacteria;Terrabacteria;Tenericutes;Tenericutes_X;Mollicutes	7.739039585187479e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
