# Constructed from biom file
#OTU ID	Baao_Agri_563	Baao_Center_563	Baao_Tribu_563	Bato_Center_563	Bato_Resid_563	Bato_Tilap_563	Bato_Tribu_563	Buhi_Center_563	Buhi_Resid_563	Buhi_Tilap_563	Buhi_Tribu_563
Bacteria;;;;;	0.006810354834964981	0.005776381019830028	0.005936186000494682	0.013392238392238392	0.004294712731437297	0.017264975260553744	0.022149852180339984	0.025156213422649596	0.029594483888585474	0.02612696408995781	0.02826057071034388
Bacteria;PVC;Verrucomicrobia;Verrucomicrobia_X;Verrucomicrobiae;Pedosphaerales	0.006307317261927794	0.006838703966005666	0.0037513397642015005	0.005353430353430354	0.002385951517465165	0.008228936379267993	0.004319105691056911	0.01035420380674554	0.009165073730202075	0.007075706740192008	0.007423555058033347
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Deltaproteobacteria;Myxococcales	0.0030375730371860854	0.0034746813031161475	0.0013809877153928602	0.0015592515592515593	0.0010020996373353694	0.0017194792434291329	0.00145509977827051	0.006680712369221904	0.005376160567995631	0.004899843869381789	0.006127378778059271
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Deltaproteobacteria;Oligoflexales	0.005127113725186704	0.005488668555240793	0.007049220875587435	0.0026853776853776852	0.0012168352739072342	0.002158121907569218	0.0012934220251293422	0.004015630345920443	0.0028672856362643366	0.0028070291997475336	0.0033189968381154384
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Bacteroidia;Flavobacteriales	0.04722748906860658	0.019121813031161474	0.0642674581581334	0.03385308385308385	0.023239167780110707	0.02123030494438011	0.034991685144124166	0.01066032809320584	0.011059530311305297	0.013503637511211508	0.00877864844164261
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Trebouxiophyceae:plas;Prasiolales:plas	3.8695197925937394e-05	0.0	0.0	0.00012127512127512127	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;Rhizobiales	0.012962891305189026	0.017638987252124646	0.00719350317421057	0.0054227304227304225	0.01388623783164726	0.004719795066147314	0.00291019955654102	0.00758107791763456	0.008772528672856363	0.008288210477361061	0.007875252852569768
;;;;;	0.0053592849127423285	0.0024344900849858357	0.0051941627504328465	0.016995841995841997	0.0027677037602595917	0.020633750921149593	0.018338876570583886	0.008283363045396432	0.009506417258328782	0.005198817393615255	0.008209116439835818
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Chlorophyceae:plas;Sphaeropleales:plas	0.001992802693185776	0.0024566218130311615	0.002123010965454695	0.010152460152460152	0.01677323916778011	0.009544864371688248	0.006582594235033259	0.04456809464642645	0.03486824139814309	0.04290270072750224	0.03252224120662228
Bacteria;Terrabacteria;Firmicutes;Firmicutes_X;Bacilli;Bacillales	0.009615756684595442	0.000796742209631728	0.0041841866600709045	0.023094248094248093	0.0006442069097155946	0.06167315857809594	0.0005312269031781227	0.0007743143716348838	0.00040961223375204805	0.00013287712188154004	0.0006480881399870382
Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Ignavibacteria;OPB56	0.00046434237511124867	0.0004205028328611898	0.0003710116250309176	0.01204088704088704	0.03862855506776102	0.008614941923711268	0.010578344419807834	0.024868096447157546	0.025413025669033314	0.027023884662658208	0.02134763055048214
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Gammaproteobacteria;Betaproteobacteriales	0.22369693920984407	0.19953966005665721	0.24499134306208262	0.12146569646569647	0.08663389959916014	0.10155454960171247	0.07471821877309683	0.06259341292564781	0.0893978700163845	0.0972992724977577	0.08142343722382607
Bacteria;PVC;Planctomycetes;Planctomycetes_X;Planctomycetacia;Pirellulales	0.001992802693185776	0.003718130311614731	0.0003916233819770797	0.006358281358281358	0.014315709104790991	0.004842615012106538	0.016699002217294902	0.09794176435632868	0.10441698525395958	0.09934225824668638	0.10705237730513167
Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;	0.002921487443408273	0.0013721671388101982	0.00028856459724626926	0.001645876645876646	0.0003817522427944264	0.001245745166157841	0.0011317442719881745	0.003745520681396647	0.004010786455488804	0.003355147327508886	0.003967084978102477
Eukaryota:plas;Excavata:plas;Discoba:plas;Euglenozoa:plas;Euglenida:plas;Euglenophyceae:plas	0.0009673799481484347	0.0002213172804532578	0.0018756698821007502	0.0008662508662508662	0.006155754915060126	0.002158121907569218	0.0005774205469327421	5.402193290475933e-05	0.00020480611687602403	0.0	9.819517272530882e-05
Bacteria;PVC;Verrucomicrobia;Verrucomicrobia_X;Verrucomicrobiae;Verrucomicrobiales	0.009441628293928724	0.004271423512747875	0.005833127215763872	8.662508662508663e-05	0.000477190303493033	0.00012281994595922377	6.929046563192905e-05	0.008067275313777393	0.006417258328782086	0.006660465734312195	0.007070052436222236
Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Chlorophyceae:plas;Chlamydomonadales:plas	0.010118794257632627	0.01945378895184136	0.014675570945667408	0.015176715176715178	0.019016033594197367	0.012422360248447204	0.016121581670362158	0.018511515675364198	0.013960950300382306	0.017639437929774442	0.016064730257860524
