Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Agri	Agri	Agri	Agri	Agri	Center	Center	Center	Center	Center	Resid	Resid	Resid	Resid	Resid	Tilap	Tilap	Tilap	Tilap	Tilap	Tipal	Tipal	Tipal	Tipal	Tipal	Tribu	Tribu	Tribu	Tribu	Tribu
Eukaryota;TSAR;;	183.0	183.0	183.0	183.0	183.0	49.0	54.5	60.0	95.0	130.0	8.0	9.5	11.0	12.5	14.0	69.0	69.0	69.0	69.0	69.0	23.0	23.0	23.0	23.0	23.0	28.0	30.5	33.0	73.0	113.0
Eukaryota;Obazoa;Opisthokonta;	40.0	40.0	40.0	40.0	40.0	69.0	81.0	93.0	136.0	179.0	15.0	42.25	69.5	96.75	124.0	120.0	120.0	120.0	120.0	120.0	184.0	184.0	184.0	184.0	184.0	4.0	54.0	104.0	232.0	360.0
Eukaryota;TSAR;Rhizaria;Rhizaria_X	4.0	4.0	4.0	4.0	4.0	1.0	1.0	1.0	5.5	10.0	7.0	7.5	8.0	8.5	9.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	5.0
Eukaryota;TSAR;Alveolata;	1734.0	1734.0	1734.0	1734.0	1734.0	363.0	391.5	420.0	512.0	604.0	322.0	431.0	540.0	649.0	758.0	490.0	490.0	490.0	490.0	490.0	336.0	336.0	336.0	336.0	336.0	328.0	385.5	443.0	473.5	504.0
Eukaryota;Obazoa;Opisthokonta;Metazoa	1272.0	1272.0	1272.0	1272.0	1272.0	38.0	190.0	342.0	3143.5	5945.0	731.0	1737.0	2743.0	3749.0	4755.0	2214.0	2214.0	2214.0	2214.0	2214.0	3367.0	3367.0	3367.0	3367.0	3367.0	122.0	452.0	782.0	3786.5	6791.0
Eukaryota;TSAR;Stramenopiles;Stramenopiles_X	1.0	1.0	1.0	1.0	1.0	1.0	18.5	36.0	96.0	156.0	7.0	17.75	28.5	39.25	50.0	63.0	63.0	63.0	63.0	63.0	92.0	92.0	92.0	92.0	92.0	1.0	40.5	80.0	225.5	371.0
Eukaryota;Haptista;Centroplasthelida;Centroplasthelida_X	330.0	330.0	330.0	330.0	330.0	18.0	55.5	93.0	94.0	95.0	12.0	30.75	49.5	68.25	87.0	43.0	43.0	43.0	43.0	43.0	56.0	56.0	56.0	56.0	56.0	55.0	77.5	100.0	145.0	190.0
Eukaryota;Obazoa;Opisthokonta;Ichthyosporea	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.5	8.0	1.0	41.75	82.5	123.25	164.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	4.0
Eukaryota;TSAR;Alveolata;Apicomplexa	20.0	20.0	20.0	20.0	20.0	1.0	1.0	1.0	4.0	7.0	15.0	24.5	34.0	43.5	53.0	1.0	1.0	1.0	1.0	1.0	9.0	9.0	9.0	9.0	9.0	1.0	7.5	14.0	14.0	14.0
Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X	1.0	1.0	1.0	1.0	1.0	1.0	141.0	281.0	446.5	612.0	1.0	143.5	286.0	428.5	571.0	195.0	195.0	195.0	195.0	195.0	413.0	413.0	413.0	413.0	413.0	1.0	79.5	158.0	241.0	324.0
